SciName,Taxonomy,Vil_Code,sell,use,food,medicine,CHECK,Qty_sell,Qty_use,Qty_food,Qty_med,Inc_sell,Inc_use,Inc_food,Inc_medicine,No_HH,Qty_p_HH,Qty,PPU_LAK,PPU_USD,Income_USD,Time_Travel,Status_en,Status_rel,Status_abs,Reason_en,Forest,Riparian,bamboo,bush_fallow,upland_field,others,CHECK_2,Qty_For,Qty_Rip,Qty_Bam,Qty_Bfa,Qty_UpF,Qty_Oth,Inc_For,Inc_Rip,Inc_Bam,Inc_Bfa,Inc_UpF,Inc_Oth,For_sell_inc,For_use_inc,For_food_inc,For_med_inc,Rip_sell_inc,Rip_use_inc,Rip_food_inc,Rip_med_inc,bam_sell_inc,Bam_use_inc,Bam_food_inc,Bam_med_inc,Bfa_sell_inc,Bfa_use_inc,Bfa_food_inc,Bfa_med_inc,UpF_sell_inc,UpF_use_inc,UpF_food_inc,UpF_med_inc,Oth_sell_inc,Oth_use_inc,Oth_food_inc,Oth_med_inc
Amomum villosum,Cardamom,906012,1,0,0,1,2,450,0,0,450,562.5,0,0,562.5,20,45,900,10000,1.25,1125,0,Stable,0,0,NA,0,0,0,0,0,1,1,0,0,0,0,0,900,0,0,0,0,0,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.5,0,0,562.5
Amomum villosum,Cardamom,906030,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.4,0,0,0,0,0,Stable,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,906038,0,1,1,0,2,0,5,5,0,0,0,0,0,20,0.5,10,0,0,0,60,Stable,0,0,NA,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,605095,1,0,0,0,1,1560,0,0,0,9750,0,0,0,52,30,1560,50000,6.25,9750,1,Stable,,NA,NA,1,0,0,0,0,0,1,1560,0,0,0,0,0,9750,0,0,0,0,0,9750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,605095,1,0,0,0,1,1040,0,0,0,10400,0,0,0,52,20,1040,80000,10,10400,1,Stable,,NA,NA,1,0,0,0,0,0,1,1040,0,0,0,0,0,10400,0,0,0,0,0,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,605095,1,0,1,0,2,400,0,400,0,350,0,350,0,40,20,800,7000,0.875,700,10,Decrease,50,-50,NA,1,0,0,0,0,0,1,800,0,0,0,0,0,700,0,0,0,0,0,350,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,605040,1,0,0,1,2,162.5,0,0,162.5,1015.625,0,0,1015.625,65,5,325,50000,6.25,2031.25,60,Decrease,0.8,-0.8,NA,1,0,0,0,0,0,1,325,0,0,0,0,0,2031.3,0,0,0,0,0,1015.65,0,0,1015.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,605040,1,0,0,1,2,65,0,0,65,325,0,0,325,65,2,130,40000,5,650,25,Decrease,0.6,-0.6,NA,1,0,0,0,0,0,1,130,0,0,0,0,0,650,0,0,0,0,0,325,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,605093,1,0,1,0,2,132.5,0,132.5,0,993.75,0,993.75,0,53,5,265,60000,7.5,1987.5,120,Stable,,NA,NA,0,0,0,1,0,0,1,0,0,0,265,0,0,0,0,0,1987.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.75,0,993.75,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,605165,1,0,0,0,1,6000,0,0,0,4500,0,0,0,60,100,6000,6000,0.75,4500,60,Stable,100,100,NA,1,0,0,0,0,0,1,6000,0,0,0,0,0,4500,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,605066,1,0,0,0,1,100,0,0,0,125,0,0,0,10,10,100,10000,1.25,125,120,Decrease,30,-30,NA,1,0,0,0,0,0,1,100,0,0,0,0,0,125,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,605066,1,0,0,0,1,300,0,0,0,3000,0,0,0,10,30,300,80000,10,3000,120,Decrease,30,-30,NA,1,0,0,0,0,0,1,300,0,0,0,0,0,3000,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,605067,1,0,0,0,1,1000,0,0,0,5000,0,0,0,100,10,1000,40000,5,5000,120,Stable,100,100,NA,1,0,0,0,0,0,1,1000,0,0,0,0,0,5000,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,605067,1,0,0,0,1,50,0,0,0,156.25,0,0,0,5,10,50,25000,3.125,156.25,20,Decrease,50,-50,NA,1,0,0,0,0,0,1,50,0,0,0,0,0,156.3,0,0,0,0,0,156.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,605054,1,0,0,0,1,200,0,0,0,1250,0,0,0,10,20,200,50000,6.25,1250,60,Stable,,NA,NA,1,0,0,0,0,0,1,200,0,0,0,0,0,1250,0,0,0,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,605054,1,0,0,0,1,200,0,0,0,2000,0,0,0,10,20,200,80000,10,2000,60,Stable,,NA,NA,1,0,0,0,0,0,1,200,0,0,0,0,0,2000,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,605165,1,0,0,0,1,36,0,0,0,225,0,0,0,6,6,36,50000,6.25,225,60,Decrease,50,-50,NA,0,1,0,0,0,0,1,0,36,0,0,0,0,0,225,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,603018,1,0,0,0,1,250,0,0,0,156.25,0,0,0,25,10,250,5000,0.625,156.25,90,Stable,,NA,NA,1,0,0,0,0,0,1,250,0,0,0,0,0,156.3,0,0,0,0,0,156.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,603021,1,0,0,1,2,1000,0,0,1000,500,0,0,500,95,20,2000,4000,0.5,1000,60,Decrease,50,-50,too much excavation,1,0,0,0,0,0,1,2000,0,0,0,0,0,1000,0,0,0,0,0,500,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,611024,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,NA,,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,611058,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,60,Increase,20,20,increase fast,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,611055,1,0,1,0,2,150,0,150,0,56.25,0,56.25,0,20,15,300,3000,0.375,112.5,120,Decrease,50,-50,NA,1,0,0,0,0,0,1,300,0,0,0,0,0,112.5,0,0,0,0,0,56.25,0,56.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,612007,1,1,1,1,4,335,335,335,335,837.5,837.5,837.5,837.5,67,20,1340,20000,2.5,3350,50,Stable,70,70,use too much,0,0,0,1,0,0,1,0,0,0,1340,0,0,0,0,0,3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837.5,837.5,837.5,837.5,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,612998,1,0,0,1,2,97.5,0,0,97.5,731.25,0,0,731.25,13,15,195,60000,7.5,1462.5,60,Decrease,80,-80,sale a lot,1,0,0,0,0,0,1,195,0,0,0,0,0,1462.5,0,0,0,0,0,731.25,0,0,731.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,612998,1,0,0,1,2,97.5,0,0,97.5,731.25,0,0,731.25,13,15,195,60000,7.5,1462.5,60,Decrease,80,-80,sale a lot,1,0,0,0,0,0,1,195,0,0,0,0,0,1462.5,0,0,0,0,0,731.25,0,0,731.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum maximum,Cardamom,612998,0,0,1,0,1,0,0,39,0,0,0,0,0,13,3,39,0,0,0,120,Stable,,NA,NA,0,0,0,1,0,0,1,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,612004,1,1,0,1,3,42,42,0,42,262.5,262.5,0,262.5,63,2,126,50000,6.25,787.5,120,Increase,,NA,NA,0,1,0,0,0,0,1,0,126,0,0,0,0,0,787.5,0,0,0,0,0,0,0,0,262.5,262.5,0,262.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,612010,1,1,0,1,3,66.7,66.7,0,66.7,500.25,500.25,0,500.25,40,5,200,60000,7.5,1500,0,Stable,,NA,NA,1,0,0,0,0,0,1,200,0,0,0,0,0,1500,0,0,0,0,0,500,500,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,612031,1,1,1,1,4,29,29,29,29,108.75,108.75,108.75,108.75,58,2,116,30000,3.75,435,30,Increase,40,40,NA,1,0,0,0,0,0,1,116,0,0,0,0,0,435,0,0,0,0,0,108.75,108.75,108.75,108.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,612999,1,0,0,1,2,27,0,0,27,101.25,0,0,101.25,54,1,54,30000,3.75,202.5,120,Decrease,60,-60,sale a lot,1,0,0,0,0,0,1,54,0,0,0,0,0,202.5,0,0,0,0,0,101.25,0,0,101.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,612003,1,1,0,1,3,27,27,0,27,337.5,337.5,0,337.5,27,3,81,100000,12.5,1012.5,60,Stable,,NA,NA,1,0,0,0,0,0,1,81,0,0,0,0,0,1012.5,0,0,0,0,0,337.5,337.5,0,337.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,612003,1,1,0,0,2,135,135,0,0,84.375,84.375,0,0,27,10,270,5000,0.625,168.75,60,Stable,,NA,NA,1,0,0,0,0,0,1,270,0,0,0,0,0,168.8,0,0,0,0,0,84.4,84.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,612003,1,1,0,0,2,54,54,0,0,202.5,202.5,0,0,27,4,108,30000,3.75,405,60,Stable,,NA,NA,1,0,0,0,0,0,1,108,0,0,0,0,0,405,0,0,0,0,0,202.5,202.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,612011,1,1,1,1,4,70,70,70,70,612.5,612.5,612.5,612.5,140,2,280,70000,8.75,2450,120,Decrease,70,-70,Clearance,1,0,0,0,0,0,1,280,0,0,0,0,0,2450,0,0,0,0,0,612.5,612.5,612.5,612.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,612029,1,0,0,1,2,150,0,0,150,937.5,0,0,937.5,15,20,300,50000,6.25,1875,60,Decrease,, ,NA,0,0,0,1,0,0,1,0,0,0,300,0,0,0,0,0,1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937.5,0,0,937.5,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,612001,1,0,0,0,1,800,0,0,0,5000,0,0,0,40,20,800,50000,6.25,5000,30,Stable,,NA,NA,1,0,0,0,0,0,1,800,0,0,0,0,0,5000,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,612023,1,0,0,1,2,160,0,0,160,600,0,0,600,64,5,320,30000,3.75,1200,90,Decrease,, ,NA,0,1,0,0,0,0,1,0,320,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,600,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,704076,1,0,0,0,1,100,0,0,0,312.5,0,0,0,10,10,100,25000,3.125,312.5,20,Decrease,50,-50,NA,1,0,0,0,0,0,1,100,0,0,0,0,0,312.5,0,0,0,0,0,312.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,708059,1,0,0,0,1,225,0,0,0,562.5,0,0,0,15,15,225,20000,2.5,562.5,120,Decrease,80,-80,NA,1,0,0,0,0,0,1,225,0,0,0,0,0,562.5,0,0,0,0,0,562.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,708055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,Decrease,50,-50,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,901100,1,0,0,0,1,90,0,0,0,1687.5,0,0,0,6,15,90,150000,18.75,1687.5,120,Decrease,50,-50,NA,0,0,0,0,0,1,1,0,0,0,0,0,90,0,0,0,0,0,1687.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1687.5,0,0,0
Amomum villosum,Cardamom,605092,1,0,0,0,1,175,0,0,0,1531.25,0,0,0,35,5,175,70000,8.75,1531.25,30,Stable,,NA,NA,0,0,0,1,0,0,1,0,0,0,175,0,0,0,0,0,1531.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531.3,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,1105160,0,0,0,0,0,0,0,0,0,0,0,0,0,57,12,684,40000,5,3420,150,Decrease,20,-20,NA,1,0,0,0,0,0,1,684,0,0,0,0,0,3420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,1105119,0,0,0,0,0,0,0,0,0,0,0,0,0,391,12,4692,40000,5,23460,30,Decrease,20,-20,NA,1,0,0,0,0,0,1,4692,0,0,0,0,0,23460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,1105117,0,0,0,0,0,0,0,0,0,0,0,0,0,158,5,790,60000,7.5,5925,90,Increase,0,0,NA,1,0,0,0,0,0,1,790,0,0,0,0,0,5925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,907051,1,0,0,1,2,600,0,0,600,375,0,0,375,40,30,1200,5000,0.625,750,30,NA,10,10,NA,1,0,0,0,0,0,1,1200,0,0,0,0,0,750,0,0,0,0,0,375,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,907053,1,0,1,0,2,100,0,100,0,25,0,25,0,20,10,200,2000,0.25,50,120,NA,20,20,NA,1,0,0,0,0,0,1,200,0,0,0,0,0,50,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,907049,1,0,0,1,2,280,0,0,280,175,0,0,175,56,10,560,5000,0.625,350,60,NA,10,10,NA,1,0,0,0,0,0,1,560,0,0,0,0,0,350,0,0,0,0,0,175,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,904995,1,0,1,0,2,400,0,400,0,1000,0,1000,0,40,20,800,20000,2.5,2000,50,NA,20,20,NA,1,0,0,0,0,0,1,800,0,0,0,0,0,2000,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,904039,1,0,0,0,1,490,0,0,0,367.5,0,0,0,49,10,490,6000,0.75,367.5,20,NA,50,50,NA,1,0,0,0,0,0,1,490,0,0,0,0,0,367.5,0,0,0,0,0,367.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,904041,1,0,0,0,1,474,0,0,0,1777.5,0,0,0,79,6,474,30000,3.75,1777.5,30,NA,20,20,NA,1,0,0,0,0,0,1,474,0,0,0,0,0,1777.5,0,0,0,0,0,1777.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,902072,1,0,1,0,2,102.5,0,102.5,0,1281.25,0,1281.25,0,41,5,205,100000,12.5,2562.5,60,NA,30,30,NA,1,0,0,0,0,0,1,205,0,0,0,0,0,2562.5,0,0,0,0,0,1281.25,0,1281.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,902116,1,0,0,0,1,152,0,0,0,380,0,0,0,76,2,152,20000,2.5,380,60,NA,90,90,NA,1,0,0,0,0,0,1,152,0,0,0,0,0,380,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,902073,1,0,0,1,2,52.5,0,0,52.5,328.125,0,0,328.125,30,5,105,50000,6.25,656.25,30,NA,60,60,NA,1,0,0,0,0,0,1,105,0,0,0,0,0,656.3,0,0,0,0,0,328.15,0,0,328.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,902073,1,0,0,0,1,80,0,0,0,600,0,0,0,40,2,80,60000,7.5,600,60,NA,70,70,NA,1,0,0,0,0,0,1,80,0,0,0,0,0,600,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,902067,1,0,0,0,1,80,0,0,0,1000,0,0,0,40,2,80,100000,12.5,1000,60,NA,70,70,NA,1,0,0,0,0,0,1,80,0,0,0,0,0,1000,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,902067,0,0,1,1,2,0,0,35,35,0,0,0,0,70,1,70,0,0,0,20,NA,80,80,NA,1,0,0,0,0,0,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,902070,1,0,0,0,1,360,0,0,0,4500,0,0,0,72,5,360,100000,12.5,4500,60,NA,70,70,NA,1,0,0,0,0,0,1,360,0,0,0,0,0,4500,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,207002,1,0,0,1,2,2100,0,0,2100,118125,0,0,118125,210,20,4200,450000,56.25,236250,60,NA,10,10,NA,1,0,0,0,0,0,1,4200,0,0,0,0,0,236250,0,0,0,0,0,118125,0,0,118125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,207025,1,0,0,0,1,900,0,0,0,25875,0,0,0,60,15,900,230000,28.75,25875,30,NA,50,50,NA,1,0,0,0,0,0,1,900,0,0,0,0,0,25875,0,0,0,0,0,25875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,207003,1,0,0,0,1,2050,0,0,0,112750,0,0,0,205,10,2050,440000,55,112750,60,NA,10,10,NA,1,0,0,0,0,0,1,2050,0,0,0,0,0,112750,0,0,0,0,0,112750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,207026,0,0,1,0,1,0,0,96,0,0,0,0,0,48,2,96,0,0,0,120,NA,30,30,NA,1,0,0,0,0,0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,207056,1,0,0,0,1,4100,0,0,0,230625,0,0,0,82,50,4100,450000,56.25,230625,120,NA,10,10,NA,1,0,0,0,0,0,1,4100,0,0,0,0,0,230625,0,0,0,0,0,230625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,207001,1,0,0,1,2,5000,0,0,5000,281250,0,0,281250,200,50,10000,450000,56.25,562500,40,NA,30,30,NA,1,0,0,0,0,0,1,10000,0,0,0,0,0,562500,0,0,0,0,0,281250,0,0,281250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,207008,1,0,0,1,2,112.5,0,0,112.5,4218.75,0,0,4218.75,45,5,225,300000,37.5,8437.5,60,NA,70,70,NA,1,0,0,0,0,0,1,225,0,0,0,0,0,8437.5,0,0,0,0,0,4218.75,0,0,4218.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,608061,1,0,1,1,3,8.2,0,8.2,8.2,20.5,0,20.5,20.5,49,0.5,24.5,20000,2.5,61.25,0,NA,50,50,NA,1,1,0,0,0,0,2,12.3,12.3,0,0,0,0,30.6,30.6,0,0,0,0,10.2,0,10.2,10.2,10.2,0,10.2,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,605058,1,0,0,1,2,112,0,0,112,700,0,0,700,112,2,224,50000,6.25,1400,10,NA,20,20,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,605053,1,0,0,0,1,50,0,0,0,437.5,0,0,0,10,5,50,70000,8.75,437.5,180,NA,80,80,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,605053,1,0,0,0,1,100,0,0,0,625,0,0,0,10,10,100,50000,6.25,625,180,NA,80,80,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,605057,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,20,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum maximum,Cardamom,605057,0,0,1,0,1,0,0,660,0,0,0,0,0,132,5,660,0,0,0,20,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,605056,1,0,0,1,2,111,0,0,111,693.75,0,0,693.75,74,3,222,50000,6.25,1387.5,10,NA,10,10,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,605047,1,0,0,1,2,0,0,0,0,0,0,0,0,246,0,0,0,0,0,20,NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum maximum,Cardamom,605047,1,0,1,0,2,9840,0,9840,0,3690,0,3690,0,246,80,19680,3000,0.375,7380,10,NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,605045,1,0,0,0,1,1880,0,0,0,11750,0,0,0,188,10,1880,50000,6.25,11750,120,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,605034,1,0,0,0,1,30,0,0,0,225,0,0,0,10,3,30,60000,7.5,225,30,NA,30,30,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,605046,1,0,0,1,2,660,0,0,660,6600,0,0,6600,132,10,1320,80000,10,13200,120,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,703060,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,0,0,0,0,60,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,703096,1,0,0,1,2,2.5,0,0,2.5,9.375,0,0,9.375,1,5,5,30000,3.75,18.75,90,NA,10,10,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,703061,1,0,0,1,2,125,0,0,125,78.125,0,0,78.125,50,5,250,5000,0.625,156.25,10,NA,25,25,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,1501016,0,0,0,1,1,0,0,0,90,0,0,0,0,30,3,90,0,0,0,250,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amomum villosum,Cardamom,707005,1,0,0,0,1,50,0,0,0,81.25,0,0,0,10,5,50,13000,1.625,81.25,100,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
