SciName,Taxon,Vil_Code,sell,use,food,medicine,No_HH,Unit,Qty_p_HH,Qty,Income_USD,Forest,Riparian,bamboo,bush_fallow,upland_field,others
Gnetum,Vines,906006,0,0,0,1,90,????,0,0,0,1,0,0,0,0,0
Gnetum,Vines,605165,0,0,1,0,4,????,0,0,0,0,1,0,0,0,0
Cyclea barbata,Vines,608038,0,0,1,1,60,????,3,180,0,0,0,0,1,0,0
Cyclea barbata,Vines,609041,0,0,1,0,34,????,0.5,17,0,1,0,0,0,0,0
Cyclea barbata,Vines,609058,0,0,1,0,75,NA,0,0,0,1,0,0,0,0,0
Cyclea barbata,Vines,609069,0,0,0,1,10,NA,0,0,0,1,0,0,0,0,0
Cyclea barbata,Vines,609074,0,0,1,0,172,NA,0,0,0,1,0,0,1,0,1
Cyclea barbata,Vines,609080,0,0,1,0,92,????,2,184,0,1,0,0,1,0,0
Cyclea barbata,Vines,906003,0,0,0,1,62,????,0.5,31,0,1,0,0,0,0,0
Cyclea barbata,Vines,906006,0,0,1,0,90,????,0,0,0,1,0,0,0,0,0
Cyclea barbata,Vines,1105116,0,0,0,0,60,????,0.5,30,1.875,1,0,0,0,0,0
Cyclea barbata,Vines,1309112,1,0,1,0,20,kg,20,400,1000,0,0,0,0,0,0
Coscinium fenestratum,Vines,704074,1,0,0,1,71,????,1,71,13.3125,1,0,0,0,0,0
Coscinium fenestratum,Vines,704076,0,1,0,0,20,????,20,400,125,1,0,0,0,0,0
Coscinium fenestratum,Vines,704002,1,0,0,1,5,????,20,100,12.5,0,0,0,1,0,0
Coscinium fenestratum,Vines,1702018,0,0,1,0,168,????,5,840,2100,1,1,0,1,0,0
Coscinium fenestratum,Vines,1105119,0,0,0,0,391,????,200,78200,9775,1,1,0,1,0,0
Coscinium fenestratum,Vines,1407044,1,0,1,0,20,kg,20,400,500,0,0,0,0,0,0
Coscinium fenestratum,Vines,707008,1,0,0,0,54,kg,20,1080,108,0,0,0,0,0,0
Corton sp.,Vines,906007,0,0,0,1,73,????,1,73,0,0,0,0,0,0,1
Convulvolaceae,Vines,906003,0,0,1,0,45,????,1,45,0,1,0,0,0,0,0
Convulvolaceae,Vines,906006,0,1,0,0,87,????,10,870,0,0,0,0,1,0,0
Clematis vitalba,Vines,906006,0,0,0,1,16,????,0.3,4.8,0,1,0,0,0,0,0
Cissus subtetragona,Vines,906009,0,0,1,0,90,????,0.2,18,0,1,0,0,0,0,0
Cissus sp.,Vines,609061,0,0,0,1,20,????,3,60,0,0,1,0,0,0,0
Cissus modeccoides,Vines,609047,0,0,0,1,3,????,1,3,0,0,0,0,1,0,1
Ceclea barbata,Vines,609059,0,0,1,0,77,????,0,0,0,1,0,0,0,0,0
Ceclea barbata,Vines,906038,0,0,0,1,20,????,0,0,0,1,0,0,0,0,0
Bignonia sp.,Vines,609083,0,0,0,1,84,????,2,168,0,1,0,0,0,0,0
Basella alba,Vines,609015,0,0,1,0,57,????,1,57,0,0,1,0,0,0,0
Ampelocissus latifolia,Vines,609007,0,0,1,0,92,NA,0,0,0,1,0,0,0,0,0
Ampelocissus latifolia,Vines,609040,0,0,1,1,48,????,0.5,24,0,0,0,0,0,0,1
Ampelocissus latifolia,Vines,906006,0,0,1,0,90,????,0,0,0,1,0,0,0,0,0
Ampelocissus latifolia,Vines,605040,0,0,1,0,65,????,5,325,0,0,0,0,1,0,0
Amalocalyx microlobus,Vines,608011,0,0,1,0,6,????,1,6,0,0,0,0,0,0,1
Amalocalyx microlobus,Vines,608013,0,0,1,0,30,????,3,90,0,0,0,0,1,0,0
Amalocalyx microlobus,Vines,608035,1,0,1,0,101,????,2,202,25.25,0,0,1,0,0,0
Amalocalyx microlobus,Vines,608039,0,0,1,1,50,????,1,50,0,1,0,0,0,0,0
Amalocalyx microlobus,Vines,608040,1,0,1,1,130,????,1,130,16.25,1,0,0,0,0,0
Amalocalyx microlobus,Vines,608063,0,0,1,0,50,????,3,150,0,1,0,0,0,0,0
Amalocalyx microlobus,Vines,609007,0,0,1,0,92,NA,0,0,0,1,0,0,0,0,0
Amalocalyx microlobus,Vines,609015,0,0,1,0,5,????,1,5,0,1,0,0,0,0,0
Amalocalyx microlobus,Vines,609040,0,0,1,0,48,????,1,48,0,0,0,0,0,0,1
Amalocalyx microlobus,Vines,609043,0,0,1,1,71,NA,0,0,0,1,0,0,0,0,0
Amalocalyx microlobus,Vines,609047,0,0,1,0,107,????,1,107,0,0,0,0,1,0,0
Amalocalyx microlobus,Vines,609053,0,0,1,0,,NA,0,0,0,1,0,0,0,0,0
Amalocalyx microlobus,Vines,609058,0,0,1,0,75,NA,0,0,0,1,0,0,0,0,0
Amalocalyx microlobus,Vines,609059,0,0,1,0,77,????,0,0,0,1,0,0,0,0,0
Amalocalyx microlobus,Vines,609066,0,0,1,0,66,????,2,132,0,0,0,0,1,0,0
Amalocalyx microlobus,Vines,609067,0,0,1,0,40,????,5,200,0,1,0,0,0,0,0
Amalocalyx microlobus,Vines,609071,0,0,1,0,50,????,1,50,0,0,0,0,1,0,0
Amalocalyx microlobus,Vines,609080,0,0,1,0,92,????,2,184,0,1,0,0,0,0,0
Amalocalyx microlobus,Vines,609090,0,0,1,0,,NA,0,0,0,0,1,0,0,0,0
Amalocalyx microlobus,Vines,609097,0,0,1,0,48,????,2,96,0,0,0,0,1,0,0
Amalocalyx microlobus,Vines,906002,0,0,1,1,173,????,5,865,0,1,0,0,1,0,0
Amalocalyx microlobus,Vines,906003,0,1,1,0,142,????,2.3,326.6,0,0,0,0,1,0,0
Amalocalyx microlobus,Vines,906038,0,0,1,0,45,????,1,45,0,1,0,0,0,0,0
Amalocalyx microlobus,Vines,605095,0,0,1,0,52,????,1,52,0,0,0,0,1,0,0
Amalocalyx microlobus,Vines,605054,0,0,1,0,40,????,4,160,0,0,0,0,1,0,0
Amalocalyx microlobus,Vines,612998,0,0,1,0,13,????,10,130,0,1,0,0,0,0,0
Amalocalyx microlobus,Vines,612001,0,0,1,0,40,????,2,80,0,1,0,0,0,0,0
Amalocalyx microlobus,Vines,612023,0,0,1,0,64,???,50,3200,0,0,0,0,1,0,0
Amalocalyx microlobus,Vines,605092,0,0,1,0,20,????,5,100,0,0,1,0,0,0,0
Amalocalyx microlobus,Vines,605045,0,0,1,0,188,kg,1,188,0,0,0,0,0,0,0
Amalocalyx microlobus,Vines,605015,0,0,1,0,42,Kg,1,42,0,0,0,0,0,0,0
Acacia sp.,Vines,609040,0,0,1,1,48,????,0.1,4.8,0,0,0,0,0,0,1
Acacia sp.,Vines,609061,0,0,1,1,5,????,5,25,0,0,1,0,0,0,0
Acacia pennata,Vines,608011,1,0,1,0,50,????,3,150,18.75,1,0,0,0,0,0
Acacia pennata,Vines,608012,0,0,1,0,86,????,2,172,0,0,0,0,1,0,0
Acacia pennata,Vines,608013,0,0,1,0,217,????,2,434,0,0,1,0,0,0,0
Acacia pennata,Vines,608035,1,0,1,0,101,????,5,505,63.125,1,0,0,0,0,0
Acacia pennata,Vines,608037,1,0,1,0,64,????,15,960,60,1,0,0,0,0,0
Acacia pennata,Vines,608038,1,0,1,0,76,????,5,380,71.25,1,0,0,0,0,0
Acacia pennata,Vines,608039,1,0,1,0,60,????,3,180,67.5,1,0,0,1,0,1
Acacia pennata,Vines,608040,1,0,1,0,160,????,4,640,800,0,0,0,0,0,1
Acacia pennata,Vines,608061,0,0,1,0,49,????,2,98,0,1,0,0,0,0,0
Acacia pennata,Vines,608063,0,0,1,0,50,????,1,50,0,1,0,0,0,0,0
Acacia pennata,Vines,608064,1,0,1,1,87,????,4,348,87,1,0,0,0,0,0
Acacia pennata,Vines,608074,1,0,1,0,74,????,10,600,112.5,1,1,0,0,0,0
Acacia pennata,Vines,608075,0,0,1,0,79,???,4,316,0,1,0,0,0,0,0
Acacia pennata,Vines,608091,0,0,1,0,100,????,0,0,0,0,1,0,0,0,0
Acacia pennata,Vines,608094,1,0,1,0,71,????,2,142,35.5,1,0,0,0,0,0
Acacia pennata,Vines,608105,0,0,1,0,73,????,3,210,0,0,0,0,1,0,0
Acacia pennata,Vines,609001,0,0,1,0,55,????,10,550,275,1,0,0,0,0,0
Acacia pennata,Vines,609006,0,0,1,0,96,????,1,96,0,0,1,0,1,0,0
Acacia pennata,Vines,609009,0,0,1,0,32,????,1,32,0,0,0,0,1,0,0
Acacia pennata,Vines,609010,1,0,1,0,93,????,30,2790,1046.25,0,1,0,0,0,0
Acacia pennata,Vines,609014,0,0,1,0,34,????,10,340,0,1,0,0,0,0,0
Acacia pennata,Vines,609015,0,0,1,0,5,????,2,10,0,1,0,0,0,0,0
Acacia pennata,Vines,609017,0,0,1,0,36,NA,0,0,0,0,0,0,1,0,0
Acacia pennata,Vines,609019,0,0,1,0,85,????,10,850,0,0,0,0,0,0,1
Acacia pennata,Vines,609020,0,0,1,0,77,????,5,385,0,1,0,0,0,0,0
Acacia pennata,Vines,609021,1,0,1,0,62,????,5,310,155,0,0,1,0,0,0
Acacia pennata,Vines,609023,1,0,1,0,48,????,10,480,600,1,0,0,0,0,0
Acacia pennata,Vines,609026,1,0,1,0,38,????,1,38,47.5,1,0,0,0,0,0
Acacia pennata,Vines,609029,1,0,1,0,74,????,5,370,231.25,0,1,0,0,0,0
Acacia pennata,Vines,609030,1,0,1,0,20,????,2,40,15,1,0,0,0,0,0
Acacia pennata,Vines,609031,0,0,1,0,62,????,1,62,0,0,1,0,0,0,0
Acacia pennata,Vines,609036,1,0,1,0,97,????,10,970,0,1,0,0,0,0,0
Acacia pennata,Vines,609039,0,0,1,0,,NA,0,0,0,0,0,0,1,0,0
Acacia pennata,Vines,609041,0,0,1,0,34,????,2,68,0,1,0,0,0,0,0
Acacia pennata,Vines,609042,0,0,1,0,31,????,5,155,0,1,0,0,0,0,0
Acacia pennata,Vines,609043,0,0,1,0,71,NA,0,0,0,0,0,0,1,0,0
Acacia pennata,Vines,609044,1,0,1,0,62,????,1,62,77.5,1,0,0,0,0,0
Acacia pennata,Vines,609046,0,0,1,0,62,????,20,1240,0,1,0,0,0,0,0
Acacia pennata,Vines,609047,1,0,1,0,107,????,10,1070,2675,1,1,0,0,0,0
Acacia pennata,Vines,609049,1,0,1,0,45,????,3,135,506.25,1,0,0,0,0,0
Acacia pennata,Vines,609050,0,0,1,0,50,????,1,50,0,1,0,0,0,0,0
Acacia pennata,Vines,609053,0,0,1,0,,NA,0,0,0,1,0,0,0,0,0
Acacia pennata,Vines,609055,1,0,1,0,72,????,5,360,90,1,0,0,0,0,0
Acacia pennata,Vines,609056,1,0,1,0,72,????,10,720,450,1,0,0,0,0,0
Acacia pennata,Vines,609059,0,0,1,0,77,????,0,0,0,1,0,0,0,0,0
Acacia pennata,Vines,609060,0,0,1,0,130,NA,0,0,0,0,0,0,1,0,0
Acacia pennata,Vines,609061,1,0,1,0,236,????,5,1180,737.5,1,0,0,0,0,0
Acacia pennata,Vines,609064,1,0,1,0,58,????,2,116,29,1,0,0,0,0,0
Acacia pennata,Vines,609066,0,0,1,0,66,????,20,1320,0,1,0,0,0,0,0
Acacia pennata,Vines,609067,0,0,1,0,52,????,5,260,0,0,0,0,0,1,0
Acacia pennata,Vines,609069,0,0,1,0,54,NA,0,0,0,0,0,0,1,0,0
Acacia pennata,Vines,609074,0,0,0,0,172,????,1,172,0,1,0,0,0,0,0
Acacia pennata,Vines,609075,0,0,1,0,44,NA,0,0,0,1,0,0,0,0,0
Acacia pennata,Vines,609076,0,0,1,0,42,????,2,84,0,0,0,0,1,0,0
Acacia pennata,Vines,609077,1,0,1,0,25,????,5,125,234.375,0,0,0,1,0,0
Acacia pennata,Vines,609080,0,0,0,0,92,????,1,92,0,0,0,0,1,0,0
Acacia pennata,Vines,609081,0,0,1,0,10,????,0.5,5,0,0,0,0,1,0,0
Acacia pennata,Vines,609083,0,0,0,1,84,????,5,420,0,0,1,0,1,0,0
Acacia pennata,Vines,609085,0,0,1,0,103,????,2,206,0,0,0,0,1,0,0
Acacia pennata,Vines,609097,0,0,1,0,48,????,10,480,0,0,1,0,1,0,0
Acacia pennata,Vines,609098,1,0,1,0,20,????,2,40,75,1,0,0,0,0,0
Acacia pennata,Vines,609099,0,0,1,0,38,????,5,190,0,1,1,0,0,0,0
Acacia pennata,Vines,609999,0,0,1,0,58,????,4,232,0,1,0,0,0,0,0
Acacia pennata,Vines,906001,0,0,1,0,170,????,3,510,0,1,0,0,0,0,0
Acacia pennata,Vines,906002,0,0,1,1,167,????,10,1670,0,1,0,0,1,0,0
Acacia pennata,Vines,906003,0,0,1,0,143,????,5,715,0,0,0,0,1,0,0
Acacia pennata,Vines,906004,0,0,1,1,,????,0.5,0,0,0,0,0,0,0,1
Acacia pennata,Vines,906006,0,0,1,0,90,????,5,450,0,0,1,0,0,0,0
Acacia pennata,Vines,906007,0,1,1,0,73,????,1,73,0,0,0,0,1,0,0
Acacia pennata,Vines,906009,0,0,1,0,90,????,0.5,45,0,0,0,0,0,0,1
Acacia pennata,Vines,906010,0,1,1,0,42,????,1,42,0,1,0,0,1,0,0
Acacia pennata,Vines,906033,0,0,1,0,146,????,5,730,0,0,0,0,1,0,0
Acacia pennata,Vines,906038,0,0,1,0,63,????,3,135,0,0,1,0,0,0,0
Acacia pennata,Vines,605040,0,0,1,0,65,????,2,130,0,1,0,0,0,0,0
Acacia pennata,Vines,605054,1,0,1,0,90,????,30,2700,1350,1,0,0,0,0,0
Acacia pennata,Vines,603021,0,1,1,0,100,????,2,0,0,1,0,0,0,0,0
Acacia pennata,Vines,611058,0,0,1,0,60,????,3,180,0,1,0,0,0,0,0
Acacia pennata,Vines,611055,0,0,1,0,48,????,2,102,63.75,1,0,0,0,0,0
Acacia pennata,Vines,612007,0,1,1,0,67,????,1,0,0,0,0,0,1,0,0
Acacia pennata,Vines,612998,0,0,1,0,13,????,6,78,0,1,0,0,0,0,0
Acacia pennata,Vines,612031,0,0,1,0,58,????,5,290,0,0,1,0,0,0,0
Acacia pennata,Vines,612999,0,0,1,0,54,????,1,54,0,0,0,0,1,0,0
Acacia pennata,Vines,612999,0,0,1,0,54,????,10,540,0,1,0,0,0,0,0
Acacia pennata,Vines,612003,0,0,1,0,2,????,1,2,0,0,0,0,1,0,0
Acacia pennata,Vines,708059,1,0,1,0,60,????,5,300,112.5,1,0,0,0,0,0
Acacia pennata,Vines,609032,1,0,1,0,113,????,13,339,423.75,1,0,0,0,0,0
Acacia pennata,Vines,1105116,0,0,0,0,60,????,10,600,3000,1,1,1,0,0,0
Acacia pennata,Vines,1105077,0,0,0,0,159,????,10,1590,2981.25,1,1,1,0,0,0
Acacia pennata,Vines,1105117,0,0,0,0,158,????,2,316,158,1,1,1,0,0,0
Acacia pennata,Vines,907054,0,1,1,0,84,kg,2,168,0,1,0,0,0,0,0
