ID,NTFP_Cleaned,SpecialNTFP,other lao names,Scientific_Name_Cleaned,Hmong,Khamu,Vil_Code,Type_la_030413,Scientific_Name_030413,Cleaned NTFP type polished round 2,Sounthone _chris 30 March,sell,use,food,medicin,No_HH,Unit,Qty_per_HH,Qty_All,Price_per_Unit,Price_All,Location_gathered_la,Time_Travel,Status_la,Status_en,Status_%,Reason_la,Reason_en,Palm,Palm1,Rattan,Rattan1,Trees,Trees1,Herb,Herb1,Shrubs,Shrubs1,Climber_Vine,Climber_Vine1,Monocot,Monocot1,Fungi,Fungi1,Tuber_limber,Tuber_limber1,Insects,Insects1,Orchid,Orchid1,Mushroom,Mushroom1,Fern,Fern1,Check_Type,Forest_Type_la,Forest_Type_CF,Forest_Type2,not a forest type,not spec'd or classed,forest in general,Dense forest,Dense moist  forest,strem source f,cool moist F,Pah Khok,pine,pine mixed,riverine forest,beside stream,stream,mixed forest,chest nut,Bamboo,Pah Khang (mainly grass'd),grassland,bush fallow gen'l,Old bush fallow,Young bush fallow,upland field,paddy,wet land,Banana forest,termite soil,tree stumps,cliff,clifftop,Other specific nisches,Check_Forest,LastUpdated
2044,???????,,"??????????, ??????????",Melientha suavis,???????????,,609040,???????,Melientha suavis Pierre ssp. suavis,???????,???????,0,0,1,0,48,????,1,48,0,0,??????????,30,????????,Not change,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,??????,??????,??????,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,????????,,,Cucurbitaceae sp,,????????,609040,????????,,????????,????????,0,0,1,0,48,????,1,48,0,0,??????,5,????????,Not change,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
2042,????????,,,Coccinia grandis,,????????,609040,????????,Coccinia grandis (L.) Voigt,????????,????????,0,0,1,0,48,????,1,48,0,0,??????,10,????????,Not change,0,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,1,??????-??,"???, ??","???, ??",,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,2,
8969,???????????,,,,,,902073,,,,,1,,,,48,kg,1,48,5000,240000,??????????,30,???????,,95,"???????????, ????????????????????? ??? ????????????",,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,??????,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
2021,??????,,,Amalocalyx microlobus,,,609040,??????,Amalocalyx microlobus Pierre ex Spire,??????,??????,0,0,1,0,48,????,1,48,0,0,??????,5,????????,Not change,0,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,1,???????,???????,???????,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2029,???????????,,,Rutaceae sp.,??????,,609040,???????????,,,???????????,0,0,1,0,48,????,1,48,0,0,??????,30,????????,Not change,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,??????????,??????????,??????????,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2030,????????????????,,,Russula sp.,,,609040,????????????????,,????????????????,????????????????,0,0,1,0,48,????,1,48,0,0,??????,20,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
8960,???????,,,,,,902073,,,,,1,,1,,48,kg,1,48,50000,2400000,???????,30,???????,,50,???????-???????,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,??????,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,,,,,,,,,6,
2036,???????,,,Syzygium cumini,,,609040,???????,Eugenia sp.,???????,???????,0,0,1,0,48,????,1,48,0,0,???????????,40,????????,Not change,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,??????????,??????????,??????????,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,
8964,?????,,,Acacia pennata,,,902073,,,,,,,1,,48,kg,1,48,,0,???????,20,???????,,40,"?????????????????,????????",,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,??????,,,,,1,,,,1,1,,,1,,,,,1,,,,,,,,,,,,,,,5,
9193,??????????????,,,Termitomyces microcaepus (Berk. et Broome) R. Heim,,,207026,,,,,,,1,,48,kg,1,48,,0,??????,30,????,,20,"??????????????????????,???????????????????",,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,??????-????????,,,,,1,,,,,1,,1,,,,,,1,,,1,,,,,,,,,,,,5,
2048,?????????,,,Lycopodium cernuum,??????????,??????,609040,?????????,Lycopodium cernuum L.,?????????,?????????,0,0,1,0,48,????,1,48,0,0,????????,20,????????,Not change,0,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,1,????????????????????,?????????????????,?????????,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
9194,??????????,,,,,,207026,,,,,,,1,,48,kg,1,48,,0,??????,30,????,,20,"??????????????????????,???????????????????",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,??????-????????,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2043,???????,,,Lentinus squarrosulus,??????,,609040,???????,Lentinus squarrosulus,???????,???????,0,0,1,0,48,????,1,48,0,0,??????,20,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,?????????,????????,?????????,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
7929,????????????,,,Boletus colossus Heim,,,1105117,,,,,,,,,158,????,0.3,47.4,30000,1422000,???????,120,????,Decrease,5,???????????,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,??????-??????,,,,,1,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,4,
4515,????????????,,,Ochna sp.,,,906002,????????????,,????????????,????????????,0,0,0,1,47,????,1,47,,0,"???????, ??????",20,????????,Not change,10,?????????,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
4446,??????????,,,,,,906002,??????????,,??????????,??????????,0,0,0,1,94,????,0.5,47,,0,????????,60,?????????,Increase,,????????????????????,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,????????,????????,?????????,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
4520,????????,,,Phyllanthus,,,906002,????????,,????????,????????,0,0,0,1,94,????,0.5,47,,0,??????,10,????????,Not change,0,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,1,???????????,???????????,?????????,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1495,???????????,,,Pisolithus tinctorius,??????,,609022,???????????,,???????????,???????????,0,0,1,0,94,????,0.5,47,,0,"?????,????",35,????????,Not change,0,??????????,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,????????????,????????????,"??????, ??????",,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,2,
1488,???????????,,,Termitomyces microcarpus,,,609022,???????????,Termitomyces microcarpus,???????????,???????????,0,0,1,0,94,????,0.5,47,,0,??????,35,????????,Not change,0,??????????,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,??????,??????,??????,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
5502,??????????,,"(???????),",Melientha suavis,???????????,?????????????,906038,??????????,Melientha suavis Pierre ssp. suavis,??????????,??????????,0,0,1,0,46,????,1,46,,0,??????,120,????????,Not change,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
3572,??????,,,Protium serratum,,,609080,??????,Protium serratum,??????,??????,0,0,1,0,92,????,0.5,46,,0,??????,30,????????,Not change,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,"??????, ?????????","??????, ?????????","??????, ?????????",,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,2,
5946,???????,,,,???????,????????,611024,,,,,0,1,1,0,46,????,1,46,,0,????????????????,180,??????,Not change,,???????????????,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,????????,,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
3603,????????,,,,??????,,609080,????????,,???????????,????????,0,0,1,0,92,????,0.5,46,,0,???????,20,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,???????,???????,???????,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
3605,???????,,,,???????,????????,609080,???????,,???????,???????,0,0,1,0,92,????,0.5,46,,0,??????,20,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,?????????,????????,?????????,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
5942,??????????,,,Auricularia polytricha,?????,,611024,,,,,0,1,1,0,46,????,1,46,,0,?????????????,120,??????,Not change,,???????????????,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,????????,,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
5507,?????????,,,Capparis sp.,,,906038,?????????,,?????????,?????????,0,0,1,0,46,????,1,46,,0,?????????,60,????????,Not change,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,?????????,?????????,?????????,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
1582,???????,,,Clavaria sp.,,,609024,???????,Clavaria sp.,???????,???????,1,0,1,0,92,????,0.5,46,4000,184000,??????????,,???????,Decrease,50,"?????????????, ?????????????????????",,,,,,,,,,,,,,,,,,,,,,,,1,184000,,,1,??????????,??????????,??????????,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,
5958,??????,,,Piper interitum,,,611024,,,,,0,1,1,0,46,????,1,46,,0,??????????,180,?????????,Increase,10,?????????????,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,??????,,??????,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
3563,??????????,,,Rhus chinensis,???????????,?????????,609080,??????,Rhus chinensis Miller,??????,??????,0,0,1,0,92,????,0.5,46,,0,??????,30,????????,Not change,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,?????????,????????,?????????,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
3570,?????????,,,Terminalia chebula,,,609080,?????????,Terminalia chebula Retz.,?????????,?????????,0,0,1,0,92,????,0.5,46,,0,?????????,30,????????,Not change,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,??????,??????,??????,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
1575,??????????,,,Auricularia polytricha,?????,,609024,??????????,Auricularia polytricha (Montagne) Saccardo,??????????,??????????,0,0,1,0,92,????,0.5,46,,0,"?????????, ???????????",,????????,Not change,0,???????????????,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,????????????,????????????,??????,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,
5945,???????,,,Clavaria sp.,??????,,611024,,,,,0,1,1,0,46,????,1,46,,0,?????????,120,??????,Not change,,???????????????,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,????????,,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
5944,???????????,,,Pisolithus tinctorius,??????,,611024,,,,,0,1,1,0,46,????,1,46,,0,?????????,120,??????,Not change,,???????????????,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,????????,,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
3538,??????????,,,Phyllanthus emblica,??????????,,609080,??????????,Phyllanthus emblica L.,??????????,??????????,0,0,1,0,92,????,0.5,46,,0,?????????,30,????????,Not change,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,??????,??????,??????,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
3596,??????????,,,,,,609080,??????????,,??????????,??????????,0,0,1,0,92,????,0.5,46,,0,"?????, ??????",5,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,?????????,????????,?????????,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
1576,???????????,,,Termitomyces microcarpus,,,609024,???????????,Termitomyces microcarpus,???????????,???????????,0,0,1,0,92,????,0.5,46,,0,"???????, ?????????, ??????",,???????,Decrease,50,??????????,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,?????????,?????????,?????????,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
5012,??????????,,,Spondias lakhonensis,,,906008,??????????,Spondias lakhonensis Pierre,??????????,??????????,0,0,1,0,91,????,0.5,45.5,,0,??????,120,???????,Decrease,50,???????????????,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,??????????,??????????,??????????,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
5003,??????,,,Xerospermum laoticum,,,906008,??????,Xerospermum laoticum Gagnepain.,??????,??????,0,0,1,0,91,????,0.5,45.5,,0,??????,90,????????,Not change,0,??????????????,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
5065,?????,,,Markhamia stipulata,????????,???????,906009,?????,Markhamia stipulata (Wall.) Seem. Ex. K. Schum,?????,?????,0,0,1,1,90,????,0.5,45,,0,???????,180,???????,Decrease,50,?????,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
5510,??????,bamboo,,Rhapis laoensis,?????????,,906038,??????,Rhapis laoensis Becc.,??????,??????,0,0,1,0,45,????,1,45,,0,??????,20,???????,Decrease,20,?????????????,Clearance,,,,,,,,,1,0,,,,,,,,,,,,,,,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
8276,???????,,,Syzygium cumini (L.) Skeels,,,904041,,,,,,,1,,15,kg,3,45,0,0,??????????,20,?????????,,20,?????????????????,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,????????,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
5069,???????????,,,Mangifera sp.,,,906009,???????????,,,???????????,0,0,1,1,90,????,1,45,,0,?????????,40,????????,Not change,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
6810,???????,,,Erythropalum scandens Blume,,,708998,,,,,0,0,1,0,15,????,3,45,5000,225000,????????,120,??????,Not change,,???????,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,??????,,??????,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2559,???????,,,Lentinus squarrosulus,??????,,609051,???????,Lentinus squarrosulus,???????,???????,1,0,1,0,15,????,3,45,1500,675,??????,30,???????,Decrease,30,?????????????????? ??? ???????????,,,,,,,,,,,,,,,,,,,,,,,,1,675,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
5081,???????,,,Clavaria sp.,,,906009,???????,Clavaria sp.,???????,???????,0,0,1,0,90,????,0.5,45,,0,??????,30,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,???????,???????,???????,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
5068,???????????,,"?????????????, ????????????, ????????????)",Oroxylum indicum,?????????,,906009,??????????,Oroxylum indicum (L.) Kurz.,"??????????, ????????",??????????,0,0,1,0,90,????,0.5,45,,0,?????????,60,????????,Not change,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
3466,??????,taw,,wasp genus/species unknown,????????????,??????,609077,??????,,,??????,1,0,1,1,15,????,3,45,10000,450000,??????,15,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,????????,????????,?????????,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
5058,??????,,,Alpinia mutica Roxb.,,????????,906009,??????,,,??????,1,0,1,1,90,????,0.5,45,10000,0,???????,10,???????,Decrease,50,??????,use too much,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
9226,??????????,,,,,,207026,,,,,,,1,,15,kg,3,45,,0,??????,30,??????,,50,???????????????????????????????? ?????????,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,?????,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
5051,???????,,,Garcinia sp.,,,906009,???????,Garcinia xanthochymus Hook. F. ex T. Anderson,???????,???????,0,0,1,0,90,????,0.5,45,,0,"???????,???????",180,???????,Decrease,50,"??????,?????",eat too much,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,??????,??????,??????,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
5053,??????,,,Protium serratum,,,906009,??????,Protium serratum (Wallich & Colebr.) Engler,??????,??????,0,0,1,0,90,????,0.5,45,,0,?????????,60,???????,Decrease,80,"?????,??????",clear the forest,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,??????,??????,??????,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
6799,???????,,,,,,708055,,,,,0,0,1,0,45,????,1,45,3000,135000,??????????????,10,????,Decrease,10,?????????????????????????????,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,????????????,,????????????,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,
1618,??????,,,Livistona saribus,??????????,,609026,??????,Livistona saribus,??????,??????,0,0,1,0,15,????,3,45,,0,?????,120,????????,Not change,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,???????????,???????????,????????????,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,
6798,??????,,,Centella asiatica (L.) Urb.,,,708055,,,,,0,0,1,0,45,????,1,45,1000,45000,?????????????????????,30,???,Not change,20,??????????????????,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,????????????,,????????????,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,
4270,?????????,,??????,Dendrocalamus membranaceus,??????????,,609099,??????,Dendrocalamus membranaceus Munro,??????,?????????,0,0,1,0,15,????,3,45,,0,????,60,????????,Not change,0,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,1,??????,??????,??????,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
6793,????????,,,Schizophyllum commune,,,708055,,,,,0,0,1,0,45,????,1,45,5000,225000,??????????????,20,???,Not change,,??????????????????,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,????????????,,????????????,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2446,????????,,,Schizophyllum commune,?????,,609049,???????,Schizophyllum commune Fr. (NTFPL),???????,???????,1,0,1,0,45,????,1,45,50000,2250000,"?????,????????,??????????,?????????",30,???????,Decrease,50,????????????????????? (???????????????????????),,,,,,,,,,,,,,,,,,,,,,,,1,2250000,,,1,"??????, ??????, ??????, ????????","??????, ??????, ??????, ????????","??????, ??????, ??????, ?????????",,1,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,4,
1880,????????,,,Apis sp.,?????,,609038,????????,Apis mellifera,????????,????????,0,0,1,1,15,????,3,45,,0,????????????,60,????????,Not change,0,??????????,not change,,,,,,,,,,,,,,,,,,,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2434,?????????,,,Spondias lakhonensis,,???????,609049,?????????,Spondias lakhonensis Pierre,?????????,?????????,1,1,0,0,45,????,1,45,5000,225000,??????,20,???????,Decrease,20,?????????????????????????,,,,,,1,225000,,,,,,,,,,,,,,,,,,,,,1,"????????, ???????","????????, ???????","????????, ?????????",,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,2,
9014,??????,,,wasp genus/species unknown,,,902067,,,,,1,,1,,15,kg,3,45,50000,2250000,"????????????,???????",60,???????,,80,???????-???????,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,??????,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2,
5202,?????????,,,Stemona cochinchinensis,?????????,,906009,?????????,Stemona cochinchinensis Gagnepain,?????????,?????????,1,0,0,1,90,????,0.5,45,,0,?????????,60,???????,Decrease,80,??????????,too much excavation,,,,,,,,,,,,,,,,,1,45000,,,,,,,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
5477,??????,,,Protium serratum,,,906038,??????,Protium serratum (Wallich & Colebr.) Engler,??????,??????,0,0,1,0,45,????,1,45,,0,??????,60,???????,Decrease,10,?????????????,Clearance,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
5459,?????????,,,Ficus semicordata,???????,,906038,?????????,Ficus semicordata Buch.- Ham.ex J.E. Smith,?????????,?????????,0,0,1,0,45,????,1,45,,0,??????,20,????????,Not change,0,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,1,?????????,?????????,?????????,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
8931,??????????,,,Amorphophallus paeoniifolius (Dennst.) Nicolson,,,902073,,,,,1,,,,15,kg,3,45,8000,360000,???????,60,???????,,70,?????? ???????????,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,??????,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,2,
1934,????????,,,Apis cerana,???????,,609038,????????,Apis sp.,????????,????????,0,0,1,1,15,????,3,45,,0,"??????,???",60,????????,Not change,0,??????????,not change,,,,,,,,,,,,,,,,,,,1,0,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,
5462,??????,,,Piper interitum,,,906038,??????????,Piper ribesioides Wall,??????????,??????,0,0,1,0,45,????,1,45,,0,??????,60,???????,Decrease,10,?????????????,Clearance,,,,,,,,,,,1,0,,,,,,,,,,,,,,,1,??????,??????,??????,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
5185,??????,,,Diplazium esculentum,???????,?????????,906009,??????,Diplazium esculentum (Retx.) Sw..,??????,??????,0,0,1,0,90,????,0.5,45,,0,???????,30,????????,Not change,0,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,1,??????????,?????????,?????????,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,
5186,?????,,,Acacia pennata,??????????,,906009,?????,Acacia pennata (L.) Willd. Ssp. Insuavis (Lace) I.C. Nielsen,?????,?????,0,0,1,0,90,????,0.5,45,,0,?????????,30,????????,Not change,0,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,1,???????????,???????????,????????????,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
5465,???????,,,Termitomyces schimperi,???????????,,906038,???????,Termitomyces schimperi,???????,???????,0,0,1,0,45,????,1,45,,0,??????,30,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
5152,???????,,,Smilax glabra,??????,,906009,????????,Smilax glabra Roxburgh,????????,????????,0,0,0,1,90,????,0.5,45,,0,??????,10,????????,Not change,0,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,1,??????,??????,??????,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
5498,??????,,,Spondias pinnata,,,906038,??????,Spondias pinnata (L.f.) Kurz,??????,??????,0,0,1,0,63,????,1,45,,0,?.???,30,???????,Decrease,20,??????,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,??????,??????,??????,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
5158,???????????,,,Smilax glabra,,,906009,???????????,Smilax glabra Roxburgh,???????????,???????????,0,1,0,0,90,????,0.5,45,,0,?????????,40,????????,Not change,0,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
5467,???????,,,,???????,????????,906038,???????,,???????,???????,0,0,1,0,45,????,1,45,,0,?????????,60,???????,Decrease,10,?????????????,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,?????????,????????,?????????,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
5203,?????????,,,Amorphophallus sp,,,906009,?????????,,?????????,?????????,1,0,0,0,90,????,0.5,45,1000,45000,???????????,60,???????,Decrease,50,??????????,too much excavation,,,,,,,,,,,,,,,,,1,45000,,,,,,,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
5204,?????????,,,Dracaena elliptica,,?????????,906009,?????????,Dracaena elliptica Thunberg,?????????,?????????,1,0,0,0,90,????,6,45,3875,60000,??????????,40,????????,Not change,0,,,,,,,,,,,,,,,1,60000,,,,,,,,,,,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
5480,???????,,,Rubus multibracteatus,????,,906038,"???????, ??????, ?????",Rubus multibracteatus Lev. Et Van,"???????, ??????, ?????",???????,0,0,1,0,45,????,1,45,,0,??????,10,????????,Not change,0,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
4824,???????,,,Smilax glabra,??????,,906006,????????,Smilax glabra Roxburgh,????????,????????,0,0,0,1,90,????,0.5,45,,0,??????,40,,,,???????,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
5468,???????,,,Clavaria sp.,?????????,,906038,???????,Clavaria sp.,???????,???????,0,0,1,0,45,????,1,45,,0,??????,60,????????,Not change,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
10026,??????,,,,,,703096,,,,,,,1,,45,kg,1,45,,0,??????????,40,????,,95,???????????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,????????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Dec-15
8932,?????????,,,Stemona cochinchinensis,,,902073,,,,,1,,,,15,kg,3,45,5000,225000,???????,30,???????,,70,?????? ???????????,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,??????,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
10027,?????????,,,,,,703096,,,,,,,,,45,kg,1,45,,0,??????????,40,????,,95,???????????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,????????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Dec-15
4766,??????,,,Alpinia sp.,????????,?????????,906006,?????????,"Zingiber officinale Roscoe, Globba.",?????????,??????,0,0,1,0,90,????,0.5,45,,0,?.??,60,???????,Decrease,20,???????,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,1,????????,????????,????????,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
9016,??????,,,wasp genus/species unknown,,,902067,,,,,1,,1,,15,kg,3,45,50000,2250000,"????????????,???????",60,???????,,80,???????-???????,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,??????,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,
5519,?????????,,,Houttuynia cordata,,?????????????,906038,?????????,Houttuynia cordata Thumb.,?????????,?????????,0,0,1,1,63,????,1,45,,0,?.???,11,?????????,Increase,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,1,???????????,???????????,???????????,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
