Vil_Code,Scientific_Name_Cleaned,Scientific_Genus_GB,sell,use,food,medicine,Qty_p_HH,Qty,Forest,Riparian,bamboo,bush_fallow,upland_field,others,PCODE,Pname,DCODE,Dname,KCODE,Kname,Vil_Name
609017,Averrhoa bilimbi,Tree/Shrub,0,0,1,0,0,0,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Agaricus cinerius,Mushroom/Funghi,0,0,1,0,5,180,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Amomum villosum,Cardamom,0,0,0,0,0,0,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Sterculia lanceolata,Tree/Shrub,1,0,0,0,0,0,0,1,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Cantharellus sp.,Mushroom/Funghi,0,0,1,0,10,360,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Alpinia sp.,Legume,1,0,1,0,0,0,0,1,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Boletus colossus,Mushroom/Funghi,0,0,1,0,15,540,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Dendrobium fimbriatum,Orchids,1,0,0,0,0,0,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Dendrocalamus brandisii,Bamboo,0,0,1,0,50,1800,0,1,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Syzygium cumini,Tree/Shrub,0,0,1,0,0,0,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Spilanthes acmella,Herbs,0,0,1,0,0,0,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Russula ernetic,Mushroom/Funghi,0,0,1,0,10,360,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Indosasa sinica,Bamboo,0,0,1,0,10,360,0,1,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Lentinus squarrosulus,Mushroom/Funghi,0,0,1,0,15,540,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Flacourtia indicum,Tree/Shrub,0,0,1,0,0,0,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Piper sp.,Vines,0,0,0,0,0,0,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Amanita citrine,Mushroom/Funghi,0,0,1,0,10,360,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Rutaceae sp.,Tree/Shrub,0,0,1,0,0,0,0,1,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Dracontomelon dao,Trees,0,0,1,0,0,0,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Phyllanthus emblica,Tree/Shrub,0,0,1,0,0,0,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Melientha suavis,Trees,0,0,1,0,0,0,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Phyllostachys sp.,Bamboo,0,0,1,0,50,1800,0,1,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Papilionanthe teres,Orchids,1,0,1,0,0,0,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Centella asiatica,Herbs,0,0,1,0,0,0,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Ficus semicordata,Tree/Shrub,0,0,1,0,0,0,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Calamus sp.,Peas,0,1,1,0,0,0,0,1,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,NA,,0,0,1,0,10,360,0,0,0,0,0,1,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Arenga westerhoutii,Palm,1,0,1,0,0,0,0,1,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Termitomyces microcarpus,Mushroom/Funghi,0,0,1,0,10,360,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Shorea obtusa,Trees,1,1,0,0,0,0,0,0,0,0,0,1,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Livistona saribus,Palm,0,0,1,0,0,0,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Alpinia roxburghii,Legume,0,0,1,0,0,0,1,1,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Dendrobium chrysotoxum,Orchids,1,0,0,0,0,0,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Castanopsis sp.,Trees,0,0,1,0,0,0,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Lentinus polychrous,Mushroom/Funghi,0,0,1,0,15,540,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Auricularia polytricha,Mushroom/Funghi,0,0,1,0,5,180,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Shorea thorelii,Trees,0,0,1,0,0,0,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Dendrocalamus hamiltonii,Bamboo,0,0,1,0,50,1800,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Clitocybe odora,Mushroom/Funghi,0,0,1,0,5,180,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Astraeus hygrometricus,Mushroom/Funghi,0,0,1,0,5,180,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Russula densifolia,Mushroom/Funghi,0,0,1,0,10,360,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Acacia pennata,Vines,0,0,1,0,0,0,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Dendrocalamus sciens,Bamboo,0,0,1,0,50,1800,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Termitomyces indicus,Mushroom/Funghi,0,0,1,0,5,180,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Volvaria esculenta,Mushroom/Funghi,0,0,1,0,10,360,0,0,0,0,0,1,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Alpinia galanga,Legume,1,0,1,1,1,36,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609017,Schizostachyum blumei,Bamboo,0,0,1,0,30,1080,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60906,Kaengkhaen,B. Khoklouang
609019,Thysanolaena latifolia,Grass,1,1,0,0,50,4250,0,1,0,1,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Microcos paniculata,Shrubs,0,0,0,1,30,2550,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Polyalthia suberosa,Tree/Shrub,0,0,0,1,30,2550,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Dendrobium sp.,Orchids,1,0,0,0,50,500,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Amanita citrine,Mushroom/Funghi,1,0,1,0,2,170,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Cantharellus cibarius,Mushroom/Funghi,1,0,1,0,2,170,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Dracaenaácambodiana,Tree/Shrub,1,0,0,0,10,50,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Broussonetia papyrifera,Tree/Shrub,1,1,1,0,50,4250,0,1,0,1,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Kibatalia macrophylla,Shrubs,0,0,0,1,30,2550,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Russula sp.,Mushroom/Funghi,1,0,1,0,2,170,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Lentinus squarrosulus,Mushroom/Funghi,1,0,1,0,10,850,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Dendrocalamus hamiltonii,Bamboo,0,0,1,0,50,4250,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Russula densifolia,Mushroom/Funghi,1,0,1,0,1,85,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Dracontomelon dao,Trees,1,0,1,0,30,900,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Dendrobium chrysotoxum,Orchids,1,0,0,0,15,150,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Amomum villosum,Cardamom,1,0,0,0,2,60,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Dendrobium fimbriatum,Orchids,1,0,0,1,15,150,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Stemona cochinchinensis,Vines,1,0,0,0,20,600,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Shorea obtusa,Trees,1,1,0,0,20,200,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Musa acuminata,Herbs,1,0,1,0,5,425,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Worm of spondias cytherea,Worms,1,0,1,0,5,50,0,0,1,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Schizophyllum commune,Mushroom/Funghi,1,0,1,0,5,425,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Boletus colossus,Mushroom/Funghi,1,0,1,0,2,170,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Sterculia lanceolata,Tree/Shrub,1,0,0,0,20,400,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Arenga westerhoutii,Palm,0,0,1,0,5,425,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Termitomyces indicus,Mushroom/Funghi,1,0,1,0,12,120,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Melientha suavis,Trees,1,0,1,0,10,850,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Russula sp.,Mushroom/Funghi,1,0,1,0,10,850,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Apis sp.,Bees,1,0,1,1,10,50,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Dendrocalamus sciens,Bamboo,0,0,1,0,50,4250,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Acacia pennata,Vines,0,0,1,0,10,850,0,0,0,0,0,1,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Gigantochloa albociliata,Bamboo,1,0,1,0,50,4250,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Auricularia polytricha,Mushroom/Funghi,1,0,1,0,5,425,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Spilanthes acmella,Herbs,1,0,1,0,20,1700,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Lentinus polychrous,Mushroom/Funghi,1,0,1,0,20,1700,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Astraeus hygrometricus,Mushroom/Funghi,1,0,1,0,3,255,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Apis cerana,Bees,1,0,1,0,2,10,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609019,Prunus arborea,Trees,0,0,0,1,30,2550,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Houaymiang
609020,Dendrobium sp.,Orchids,1,0,0,0,10,50,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Amanita citrine,Mushroom/Funghi,1,0,1,0,10,770,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Schizophyllum commune,Mushroom/Funghi,0,0,1,0,2,154,1,0,0,0,0,1,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Amanita hemibapha,Mushroom/Funghi,1,0,1,0,10,770,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Stemona cochinchinensis,Vines,1,0,0,1,10,50,0,1,0,1,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Russula sp.,Mushroom/Funghi,0,0,1,0,5,385,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Clitocybe odora,Mushroom/Funghi,0,0,1,0,3,231,0,1,0,1,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Thysanolaena latifolia,Grass,1,1,0,0,50,1000,0,1,0,1,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Russula sp.,Mushroom/Funghi,0,0,1,0,10,770,1,0,0,0,0,1,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Piper sarmentosum,Vines,1,0,1,0,20,100,0,1,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,NA,,0,0,1,0,3,231,0,1,0,1,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Spilanthes acmella,Herbs,0,0,1,0,2,154,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Momordica charantia,Herbs,0,0,1,0,3,231,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Centella asiatica,Herbs,0,0,1,0,2,154,0,1,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,NA,,1,0,1,0,20,200,1,0,0,0,0,1,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Termitomyces striatus,Mushroom/Funghi,0,0,1,0,3,231,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,NA,,0,0,1,0,3,231,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Dendrobium sp.,Orchids,1,0,0,0,5,25,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Acacia concinna,Vines,1,0,1,0,10,30,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Russula densifolia,Mushroom/Funghi,0,0,1,0,10,770,1,0,0,0,0,1,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Dendrobium sp.,Orchids,0,0,0,0,0,0,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Broussonetia papyrifera,Tree/Shrub,1,1,0,0,50,3850,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Damar resin,Resin,0,1,0,0,2,10,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Astraeus hygrometricus,Mushroom/Funghi,1,0,1,0,5,50,1,0,0,0,0,1,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Dendrobium lindleyi,Orchids,0,0,0,0,0,0,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Amaranthus viridis,Herbs,0,0,1,0,3,231,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Melientha suavis,Trees,1,0,1,0,5,385,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Dendrocalamus brandisii,Bamboo,1,0,1,0,40,3080,0,0,1,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Coccinia grandis,Herbs,0,0,1,0,5,25,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Lycopodium cernuum,Herbs,0,0,1,0,2,154,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Alpinia galanga,Legume,1,0,1,0,3,231,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Dendrocalamus sciens,Bamboo,1,0,1,0,50,3850,0,0,1,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Cantharellus sp.,Mushroom/Funghi,1,0,1,0,30,600,1,0,0,0,0,1,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Boletus colossus,Mushroom/Funghi,0,0,1,0,4,308,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Lentinus squarrosulus,Mushroom/Funghi,1,0,1,0,20,1540,1,0,0,0,0,1,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Shorea obtusa,Trees,1,1,0,0,10,100,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Melanoleuca alboflavida,Mushroom/Funghi,0,0,1,0,2,154,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Russula rosacea,Mushroom/Funghi,1,0,1,0,20,200,1,0,0,0,0,1,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Piper interitum,Vines,0,0,0,0,0,0,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Termitomyces indicus,Mushroom/Funghi,1,0,1,0,10,385,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Lentinus squarrosulus,Mushroom/Funghi,0,0,1,0,3,231,0,1,0,1,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Pseudoclitocybe cyathiformis,Mushroom/Funghi,0,0,1,0,4,308,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Clavaria sp.,Mushroom/Funghi,0,0,1,0,4,308,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Termitomyces microcarpus,Mushroom/Funghi,0,0,1,0,3,231,1,0,0,0,0,1,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,NA,,1,0,1,0,20,200,1,0,0,0,0,1,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Lentinus polychrous,Mushroom/Funghi,1,0,1,0,20,1540,0,0,0,0,0,1,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Cantharellus sp.,Mushroom/Funghi,1,0,1,0,30,600,1,0,0,0,0,1,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Agaricus cinerius,Mushroom/Funghi,0,0,1,0,2,154,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Auricularia polytricha,Mushroom/Funghi,0,0,1,0,2,154,1,0,0,0,0,1,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Ramaria cyanocephala,Mushroom/Funghi,0,0,1,0,4,308,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Dendrobium chrysotoxum,Orchids,0,0,0,0,0,0,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Dendrocalamus hamiltonii,Bamboo,0,0,1,0,50,3850,0,0,1,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Pisolithus tinctorius,Mushroom/Funghi,0,0,1,0,4,308,0,0,1,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Russula virescens,Mushroom/Funghi,0,0,1,0,4,308,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Sterculia lanceolata,Tree/Shrub,0,0,0,0,0,0,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Gigantochloa albociliata,Bamboo,1,0,1,0,50,3850,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609020,Acacia pennata,Vines,0,0,1,0,5,385,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Chok
609021,Cantharellus sp.,Mushroom/Funghi,1,0,1,0,20,620,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Russula sp.,Mushroom/Funghi,0,0,1,0,1,62,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Acacia pennata,Vines,1,0,1,0,5,310,0,0,1,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Amanita citrine,Mushroom/Funghi,0,0,1,0,2,124,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Broussonetia papyrifera,Tree/Shrub,1,0,0,0,50,1500,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Pseudoclitocybe cyathiformis,Mushroom/Funghi,0,0,1,0,0.5,31,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Momordica charantia,Herbs,0,0,1,0,3,186,0,1,0,1,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Termitomyces indicus,Mushroom/Funghi,0,0,1,0,10,50,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Russula densifolia,Mushroom/Funghi,0,0,1,0,3,186,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Lentinus squarrosulus,Mushroom/Funghi,0,0,1,0,4,248,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Astraeus hygrometricus,Mushroom/Funghi,1,0,1,0,5,155,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,NA,,0,0,1,0,0.5,5,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Russula sp.,Mushroom/Funghi,0,0,1,0,0.2,12.4,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Cantharellus sp.,Mushroom/Funghi,1,0,1,0,20,620,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Lactarius rubidus,Mushroom/Funghi,0,0,1,0,2,124,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Thysanolaena latifolia,Grass,1,1,0,0,50,1250,0,0,0,1,0,1,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Dendrobium sp.,Orchids,0,0,0,0,0,0,0,0,0,0,0,1,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Russula rosacea,Mushroom/Funghi,0,0,0,0,0,0,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Lentinus sp.,Mushroom/Funghi,0,0,1,0,0.5,0,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Amanita hemibapha,Mushroom/Funghi,0,0,1,0,1,62,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Vespa sp.,Hornet,0,0,1,0,2,20,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Erythropalum scandens,Liana,0,0,1,0,5,50,1,1,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Russula silvicola,Mushroom/Funghi,0,0,1,0,1,62,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Dendrocalamus sciens,Bamboo,1,1,1,0,60,3720,0,0,1,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Clitocybe odora,Mushroom/Funghi,0,0,1,0,0.2,4,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Vespa sp.,Hornet,1,0,1,0,1,10,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Dendrocalamus hamiltonii,Bamboo,0,1,1,0,50,150,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Dendrobium sp.,Orchids,0,0,0,0,0,0,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Dendrobium fimbriatum,Orchids,0,0,0,0,0,0,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Termitomyces microcarpus,Mushroom/Funghi,0,0,1,0,0.5,5,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Shorea obtusa,Trees,1,0,0,0,15,300,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
609021,Bambusa bambos,Bamboo,0,0,1,0,5,50,0,1,0,0,0,0,6,Louangphabang,609,Chomphet,60907,Longnamchan,B. Keuab
