Vil_Code,Vil_Name,Taxon,all,forest,riparian,bamboo,bushfallow,uplandfield,others,Contrl,perc_forest,perc_ripar,perc_bamb,perc_bushf,perc_uplf,perc_oth
609094,Samphanxai,Mushroom/Funghi,2229,8,1,1,6,0,4,20,40,5,5,30,0,20
609094,Samphanxai,Tree/Shrub,1456,3,2,0,2,0,0,7,42.8571428571429,28.5714285714286,0,28.5714285714286,0,0
609094,Samphanxai,Vines,1302,2,1,0,1,0,0,4,50,25,0,25,0,0
609094,Samphanxai,Trees,1218,5,0,0,3,0,0,8,62.5,0,0,37.5,0,0
609094,Samphanxai,Legume,620,1,0,0,0,0,0,1,100,0,0,0,0,0
609094,Samphanxai,Orchids,500,3,0,0,0,0,0,3,100,0,0,0,0,0
609094,Samphanxai,Shrubs,375,1,1,0,0,0,0,2,50,50,0,0,0,0
609094,Samphanxai,Cardamom,310,1,0,0,0,0,0,1,100,0,0,0,0,0
609094,Samphanxai,Peas,120,2,0,0,0,0,0,2,100,0,0,0,0,0
609094,Samphanxai,,70,1,0,0,1,0,1,3,33.3333333333333,0,0,33.3333333333333,0,33.3333333333333
609094,Samphanxai,Bees,37.5,2,1,0,0,0,0,3,66.6666666666667,33.3333333333333,0,0,0,0
609094,Samphanxai,Worms,6,0,0,1,0,0,0,1,0,0,100,0,0,0
609093,B. Houayxaeng,Bamboo,13000,6,1,0,0,0,0,7,85.7142857142857,14.2857142857143,0,0,0,0
609093,B. Houayxaeng,Mushroom/Funghi,6565,12,0,1,1,0,3,17,70.5882352941177,0,5.88235294117647,5.88235294117647,0,17.6470588235294
609093,B. Houayxaeng,Tree/Shrub,1437.8,1,1,0,1,0,0,3,33.3333333333333,33.3333333333333,0,33.3333333333333,0,0
609093,B. Houayxaeng,Grass,264,0,0,0,1,0,0,1,0,0,0,100,0,0
609093,B. Houayxaeng,Palm,206.5,2,2,0,0,0,0,4,50,50,0,0,0,0
609093,B. Houayxaeng,Peas,195.5,2,0,0,0,0,0,2,100,0,0,0,0,0
609093,B. Houayxaeng,Trees,135,1,0,0,0,0,0,1,100,0,0,0,0,0
609093,B. Houayxaeng,Vines,130,1,0,0,0,0,0,1,100,0,0,0,0,0
609093,B. Houayxaeng,Orchids,90,3,0,0,0,0,0,3,100,0,0,0,0,0
609093,B. Houayxaeng,Cardamom,27.6,1,1,0,0,0,0,2,50,50,0,0,0,0
609093,B. Houayxaeng,Bees,23,2,0,0,1,0,0,3,66.6666666666667,0,0,33.3333333333333,0,0
609092,Khoksavang,Bamboo,16900,1,0,0,2,0,0,3,33.3333333333333,0,0,66.6666666666667,0,0
609092,Khoksavang,Tree/Shrub,7204,4,0,0,2,0,0,6,66.6666666666667,0,0,33.3333333333333,0,0
609092,Khoksavang,Trees,4616,7,0,0,1,0,0,8,87.5,0,0,12.5,0,0
609092,Khoksavang,Mushroom/Funghi,3879,15,0,1,3,0,0,19,78.9473684210526,0,5.26315789473684,15.7894736842105,0,0
609092,Khoksavang,Orchids,1554,4,0,0,0,0,0,4,100,0,0,0,0,0
609092,Khoksavang,Grass,1000,0,0,0,1,0,0,1,0,0,0,100,0,0
609092,Khoksavang,Vines,930,2,0,0,0,0,0,2,100,0,0,0,0,0
609092,Khoksavang,Fern,770,0,0,0,1,0,0,1,0,0,0,100,0,0
609092,Khoksavang,Legume,500,1,0,0,0,0,0,1,100,0,0,0,0,0
609092,Khoksavang,Liana,77,1,0,0,0,0,0,1,100,0,0,0,0,0
609092,Khoksavang,Worms,60,1,0,0,0,0,0,1,100,0,0,0,0,0
609092,Khoksavang,Shrubs,40,2,0,0,0,0,0,2,100,0,0,0,0,0
609092,Khoksavang,Bees,8,2,0,0,0,0,0,2,100,0,0,0,0,0
609092,Khoksavang,Hornet,6,1,0,0,0,0,0,1,100,0,0,0,0,0
609090,B. Natha,Mushroom/Funghi,510,8,0,0,4,0,0,12,66.6666666666667,0,0,33.3333333333333,0,0
609090,B. Natha,Bamboo,0,2,0,0,0,0,0,2,100,0,0,0,0,0
609090,B. Natha,Legume,0,0,1,0,0,0,0,1,0,100,0,0,0,0
609090,B. Natha,Orchids,0,2,0,0,0,0,0,2,100,0,0,0,0,0
609090,B. Natha,Tree/Shrub,0,0,1,0,1,0,0,2,0,50,0,50,0,0
609090,B. Natha,Trees,0,1,3,0,0,0,0,4,25,75,0,0,0,0
609090,B. Natha,Vines,0,0,1,0,0,0,0,1,0,100,0,0,0,0
609090,B. Natha,Worms,0,1,0,0,0,0,0,1,100,0,0,0,0,0
609087,B. Houayxaykhao,Bamboo,11605,4,2,0,0,0,0,6,66.6666666666667,33.3333333333333,0,0,0,0
609087,B. Houayxaykhao,Palm,10880,2,0,0,0,0,0,2,100,0,0,0,0,0
609087,B. Houayxaykhao,Mushroom/Funghi,2743.5,17,0,1,7,0,10,35,48.5714285714286,0,2.85714285714286,20,0,28.5714285714286
609087,B. Houayxaykhao,Grass,1920,1,0,0,1,0,0,2,50,0,0,50,0,0
609087,B. Houayxaykhao,Vines,900,1,1,0,0,0,0,2,50,50,0,0,0,0
609087,B. Houayxaykhao,Peas,512,2,2,0,0,0,0,4,50,50,0,0,0,0
609087,B. Houayxaykhao,Cardamom,400,2,2,0,0,0,0,4,50,50,0,0,0,0
609087,B. Houayxaykhao,Orchids,270,5,0,0,0,0,0,5,100,0,0,0,0,0
609087,B. Houayxaykhao,Rattan,256,1,1,0,0,0,0,2,50,50,0,0,0,0
609087,B. Houayxaykhao,,212,1,0,0,2,0,1,4,25,0,0,50,0,25
609087,B. Houayxaykhao,Trees,192,1,1,0,0,0,0,2,50,50,0,0,0,0
609087,B. Houayxaykhao,Herbs,128,1,1,0,0,0,0,2,50,50,0,0,0,0
609087,B. Houayxaykhao,Legume,0,1,0,0,0,0,0,1,100,0,0,0,0,0
609087,B. Houayxaykhao,Tree/Shrub,0,1,0,0,0,0,0,1,100,0,0,0,0,0
609085,B. Namhang,Palm,20703,3,2,0,0,0,0,5,60,40,0,0,0,0
609085,B. Namhang,Grass,10300,0,0,0,1,0,0,1,0,0,0,100,0,0
609085,B. Namhang,Mushroom/Funghi,9785,16,0,0,3,0,0,19,84.2105263157895,0,0,15.7894736842105,0,0
609085,B. Namhang,Bamboo,6330,4,0,0,3,0,0,7,57.1428571428571,0,0,42.8571428571429,0,0
609085,B. Namhang,Trees,6223,8,0,0,5,0,0,13,61.5384615384615,0,0,38.4615384615385,0,0
609085,B. Namhang,Tree/Shrub,4579,2,0,0,5,0,0,7,28.5714285714286,0,0,71.4285714285714,0,0
609085,B. Namhang,Peas,3090,2,0,0,0,0,0,2,100,0,0,0,0,0
609085,B. Namhang,Rattan,2060,0,0,0,1,0,0,1,0,0,0,100,0,0
609085,B. Namhang,Vines,1698,2,0,0,5,0,0,7,28.5714285714286,0,0,71.4285714285714,0,0
609085,B. Namhang,Herbs,1339,1,0,0,3,0,0,4,25,0,0,75,0,0
609085,B. Namhang,Grape,1030,1,0,0,0,0,0,1,100,0,0,0,0,0
609085,B. Namhang,,824,3,0,0,0,0,0,3,100,0,0,0,0,0
609085,B. Namhang,Orchids,656,4,0,0,1,0,0,5,80,0,0,20,0,0
609085,B. Namhang,Bees,350,3,1,0,0,0,0,4,75,25,0,0,0,0
609085,B. Namhang,Cardamom,206,1,0,0,0,0,0,1,100,0,0,0,0,0
609085,B. Namhang,Legume,206,0,0,0,1,0,0,1,0,0,0,100,0,0
609085,B. Namhang,Rhizomes,206,1,0,0,0,0,0,1,100,0,0,0,0,0
609085,B. Namhang,Shrubs,178,2,0,0,0,0,0,2,100,0,0,0,0,0
609085,B. Namhang,Hornet,130,4,0,0,0,0,0,4,100,0,0,0,0,0
609085,B. Namhang,Liana,103,1,0,0,0,0,0,1,100,0,0,0,0,0
609083,B. Vangmouang,Bamboo,33600,5,0,0,3,0,0,8,62.5,0,0,37.5,0,0
609083,B. Vangmouang,Palm,5880,2,1,0,0,0,0,3,66.6666666666667,33.3333333333333,0,0,0,0
609083,B. Vangmouang,Herbs,5460,2,3,0,4,0,1,10,20,30,0,40,0,10
609083,B. Vangmouang,Trees,4770,6,0,0,4,0,0,10,60,0,0,40,0,0
609083,B. Vangmouang,Grass,4200,0,0,0,1,0,0,1,0,0,0,100,0,0
609083,B. Vangmouang,Mushroom/Funghi,2961,15,1,2,1,0,2,21,71.4285714285714,4.76190476190476,9.52380952380952,4.76190476190476,0,9.52380952380952
609083,B. Vangmouang,Tree/Shrub,2645,4,1,0,2,0,0,7,57.1428571428571,14.2857142857143,0,28.5714285714286,0,0
609083,B. Vangmouang,Peas,2520,2,0,0,0,0,0,2,100,0,0,0,0,0
609083,B. Vangmouang,Vines,1260,3,1,0,2,0,1,7,42.8571428571429,14.2857142857143,0,28.5714285714286,0,14.2857142857143
609083,B. Vangmouang,Rattan,840,1,0,0,0,0,0,1,100,0,0,0,0,0
609083,B. Vangmouang,Orchids,318,5,0,0,0,0,0,5,100,0,0,0,0,0
609083,B. Vangmouang,,252,1,1,0,1,0,0,3,33.3333333333333,33.3333333333333,0,33.3333333333333,0,0
609083,B. Vangmouang,Shrubs,250,2,0,0,0,0,0,2,100,0,0,0,0,0
609083,B. Vangmouang,Legume,200,1,0,0,0,0,0,1,100,0,0,0,0,0
609083,B. Vangmouang,Bees,150,3,0,0,0,0,0,3,100,0,0,0,0,0
609083,B. Vangmouang,Cardamom,125,1,0,0,0,0,0,1,100,0,0,0,0,0
609083,B. Vangmouang,Hornet,60,2,0,0,0,0,0,2,100,0,0,0,0,0
609082,Houaysae,Palm,16800,2,0,0,0,0,0,2,100,0,0,0,0,0
609082,Houaysae,Tree/Shrub,1691.2,4,3,0,0,0,0,7,57.1428571428571,42.8571428571429,0,0,0,0
609082,Houaysae,Grass,1680,1,0,0,1,0,0,2,50,0,0,50,0,0
609082,Houaysae,Mushroom/Funghi,1409,1,1,1,6,2,3,14,7.14285714285714,7.14285714285714,7.14285714285714,42.8571428571429,14.2857142857143,21.4285714285714
609082,Houaysae,Bamboo,935,2,2,0,3,0,0,7,28.5714285714286,28.5714285714286,0,42.8571428571429,0,0
609082,Houaysae,Vines,400,1,1,0,0,0,0,2,50,50,0,0,0,0
609082,Houaysae,Bees,280,2,0,0,0,0,0,2,100,0,0,0,0,0
609082,Houaysae,Legume,280,1,0,0,0,0,0,1,100,0,0,0,0,0
609082,Houaysae,Rattan,280,1,1,0,0,0,0,2,50,50,0,0,0,0
609082,Houaysae,Cardamom,168,0,1,0,0,0,0,1,0,100,0,0,0,0
609082,Houaysae,Peas,168,2,0,0,0,0,0,2,100,0,0,0,0,0
609082,Houaysae,Orchids,130,2,0,0,0,0,0,2,100,0,0,0,0,0
609082,Houaysae,Trees,112,1,1,0,0,0,0,2,50,50,0,0,0,0
609082,Houaysae,Hornet,18,2,0,0,0,0,0,2,100,0,0,0,0,0
609082,Houaysae,,0,0,0,0,0,0,1,1,0,0,0,0,0,100
609081,B. Houaykatay,Trees,3648,3,0,0,0,0,0,3,100,0,0,0,0,0
609081,B. Houaykatay,Palm,2600,0,0,0,1,0,0,1,0,0,0,100,0,0
609081,B. Houaykatay,Bamboo,2280,0,0,0,1,0,0,1,0,0,0,100,0,0
609081,B. Houaykatay,Vines,2057,2,0,0,3,0,0,5,40,0,0,60,0,0
609081,B. Houaykatay,Mushroom/Funghi,1647,3,0,0,4,0,0,7,42.8571428571429,0,0,57.1428571428571,0,0
609081,B. Houaykatay,Herbs,1062.5,2,0,0,1,0,1,4,50,0,0,25,0,25
609081,B. Houaykatay,Orchids,1051,6,0,0,0,0,0,6,100,0,0,0,0,0
609081,B. Houaykatay,Grass,760,0,0,0,1,0,0,1,0,0,0,100,0,0
609081,B. Houaykatay,Tree/Shrub,658,1,0,0,2,0,0,3,33.3333333333333,0,0,66.6666666666667,0,0
609081,B. Houaykatay,Cardamom,400,1,0,0,0,0,0,1,100,0,0,0,0,0
609081,B. Houaykatay,Legume,380,0,0,0,1,0,0,1,0,0,0,100,0,0
609081,B. Houaykatay,Rattan,152,1,0,0,0,0,0,1,100,0,0,0,0,0
609081,B. Houaykatay,Peas,76,1,0,0,0,0,0,1,100,0,0,0,0,0
609080,B. Vangsa,Bamboo,5319,3,1,0,2,0,0,6,50,16.6666666666667,0,33.3333333333333,0,0
609080,B. Vangsa,Grass,4600,0,0,0,1,0,0,1,0,0,0,100,0,0
609080,B. Vangsa,Rattan,4600,1,0,0,0,0,0,1,100,0,0,0,0,0
609080,B. Vangsa,Tree/Shrub,4040,5,0,0,3,0,0,8,62.5,0,0,37.5,0,0
609080,B. Vangsa,Mushroom/Funghi,3668.5,12,0,2,9,0,1,24,50,0,8.33333333333333,37.5,0,4.16666666666667
609080,B. Vangsa,Vines,2427,6,0,0,4,0,0,10,60,0,0,40,0,0
609080,B. Vangsa,Trees,1379,6,0,0,5,0,0,11,54.5454545454545,0,0,45.4545454545455,0,0
609080,B. Vangsa,Orchids,1000,5,0,0,0,0,0,5,100,0,0,0,0,0
609080,B. Vangsa,,879,3,0,0,2,0,0,5,60,0,0,40,0,0
609080,B. Vangsa,Palm,750,1,0,0,0,0,0,1,100,0,0,0,0,0
609080,B. Vangsa,Herbs,736,1,0,0,2,0,0,3,33.3333333333333,0,0,66.6666666666667,0,0
609080,B. Vangsa,Shrubs,480,2,1,0,0,0,0,3,66.6666666666667,33.3333333333333,0,0,0,0
609080,B. Vangsa,Legume,301,0,0,0,2,0,0,2,0,0,0,100,0,0
609080,B. Vangsa,Peas,93.5,1,0,0,1,0,0,2,50,0,0,50,0,0
609080,B. Vangsa,Worms,32.5,1,0,2,1,0,0,4,25,0,50,25,0,0
609080,B. Vangsa,Liana,10,1,0,0,0,0,0,1,100,0,0,0,0,0
609080,B. Vangsa,Bees,2.5,1,0,0,0,0,0,1,100,0,0,0,0,0
609080,B. Vangsa,Cardamom,2.5,1,0,0,0,0,0,1,100,0,0,0,0,0
609078,B. Phoupord,Tree/Shrub,2737,1,0,0,4,0,0,5,20,0,0,80,0,0
609078,B. Phoupord,Orchids,2195,3,0,0,1,0,0,4,75,0,0,25,0,0
609078,B. Phoupord,Grass,1000,1,0,0,0,0,0,1,100,0,0,0,0,0
609078,B. Phoupord,Bamboo,860,1,0,0,3,0,0,4,25,0,0,75,0,0
609078,B. Phoupord,Mushroom/Funghi,709.5,3,0,0,2,0,0,5,60,0,0,40,0,0
609078,B. Phoupord,Cardamom,645,0,0,0,1,0,0,1,0,0,0,100,0,0
609078,B. Phoupord,Herbs,429,2,2,0,0,0,0,4,50,50,0,0,0,0
609078,B. Phoupord,Palm,350,0,0,0,0,1,1,2,0,0,0,0,50,50
609078,B. Phoupord,Trees,293,2,0,0,0,0,0,2,100,0,0,0,0,0
609078,B. Phoupord,Legume,129,0,0,0,1,0,0,1,0,0,0,100,0,0
609078,B. Phoupord,Vines,101,2,0,0,1,0,0,3,66.6666666666667,0,0,33.3333333333333,0,0
609078,B. Phoupord,Worms,75,0,0,1,0,0,0,1,0,0,100,0,0,0
609078,B. Phoupord,,21.5,0,1,0,0,0,0,1,0,100,0,0,0,0
609077,Poulouangtai,Grass,3400,0,0,0,1,0,0,1,0,0,0,100,0,0
609077,Poulouangtai,Bamboo,2784,2,1,2,0,0,0,5,40,20,40,0,0,0
609077,Poulouangtai,Mushroom/Funghi,2556,3,0,0,3,0,0,6,50,0,0,50,0,0
609077,Poulouangtai,Tree/Shrub,2104,3,0,0,2,0,0,5,60,0,0,40,0,0
609077,Poulouangtai,Herbs,2054,2,2,0,3,0,0,7,28.5714285714286,28.5714285714286,0,42.8571428571429,0,0
609077,Poulouangtai,Hornet,1965,3,0,0,1,0,0,4,75,0,0,25,0,0
609077,Poulouangtai,Orchids,1765,5,0,0,0,0,0,5,100,0,0,0,0,0
609077,Poulouangtai,Palm,1500,1,0,0,0,0,0,1,100,0,0,0,0,0
609077,Poulouangtai,Cardamom,1250,1,0,0,0,0,0,1,100,0,0,0,0,0
609077,Poulouangtai,Trees,983,4,0,0,4,0,0,8,50,0,0,50,0,0
609077,Poulouangtai,Shrubs,954,2,0,0,0,0,0,2,100,0,0,0,0,0
609077,Poulouangtai,Vines,865,1,0,0,2,0,0,3,33.3333333333333,0,0,66.6666666666667,0,0
609077,Poulouangtai,Fern,408,0,0,0,1,0,0,1,0,0,0,100,0,0
609077,Poulouangtai,Peas,340,1,0,0,0,0,0,1,100,0,0,0,0,0
609077,Poulouangtai,Rattan,272,0,0,0,1,0,0,1,0,0,0,100,0,0
609077,Poulouangtai,Bees,188,2,0,0,0,0,0,2,100,0,0,0,0,0
609077,Poulouangtai,Legume,50,1,0,0,0,0,0,1,100,0,0,0,0,0
609076,B. Nahai,Bamboo,4620,0,1,0,2,0,0,3,0,33.3333333333333,0,66.6666666666667,0,0
609076,B. Nahai,Mushroom/Funghi,4200,17,0,0,8,0,0,25,68,0,0,32,0,0
609076,B. Nahai,Vines,3084,1,0,0,2,0,0,3,33.3333333333333,0,0,66.6666666666667,0,0
609076,B. Nahai,Palm,2400,1,0,0,0,0,0,1,100,0,0,0,0,0
609076,B. Nahai,Trees,2394,4,0,0,7,0,1,12,33.3333333333333,0,0,58.3333333333333,0,8.33333333333333
609076,B. Nahai,Shrubs,2100,1,0,0,1,0,0,2,50,0,0,50,0,0
609076,B. Nahai,,294,2,0,0,1,0,0,3,66.6666666666667,0,0,33.3333333333333,0,0
609076,B. Nahai,Tree/Shrub,226,0,0,0,2,0,0,2,0,0,0,100,0,0
609076,B. Nahai,Herbs,126,1,0,0,2,0,0,3,33.3333333333333,0,0,66.6666666666667,0,0
609076,B. Nahai,Grass,42,0,0,0,1,0,0,1,0,0,0,100,0,0
609076,B. Nahai,Cardamom,15,1,0,0,1,0,0,2,50,0,0,50,0,0
609076,B. Nahai,Orchids,0,2,0,0,0,0,0,2,100,0,0,0,0,0
609075,B. Houaytao,Trees,6572,7,1,0,4,0,0,12,58.3333333333333,8.33333333333333,0,33.3333333333333,0,0
609075,B. Houaytao,Mushroom/Funghi,4642,9,0,0,6,0,3,18,50,0,0,33.3333333333333,0,16.6666666666667
609075,B. Houaytao,Bamboo,2200,5,0,0,1,0,0,6,83.3333333333333,0,0,16.6666666666667,0,0
609075,B. Houaytao,Tree/Shrub,1176,3,1,0,5,0,0,9,33.3333333333333,11.1111111111111,0,55.5555555555556,0,0
609075,B. Houaytao,Palm,200,1,0,0,0,0,0,1,100,0,0,0,0,0
609075,B. Houaytao,Cardamom,88,1,0,0,1,0,0,2,50,0,0,50,0,0
609075,B. Houaytao,,0,0,0,0,1,0,1,2,0,0,0,50,0,50
609075,B. Houaytao,Grass,0,0,0,0,2,0,0,2,0,0,0,100,0,0
609075,B. Houaytao,Herbs,0,2,2,0,1,0,1,6,33.3333333333333,33.3333333333333,0,16.6666666666667,0,16.6666666666667
609075,B. Houaytao,Legume,0,0,0,0,2,0,0,2,0,0,0,100,0,0
609075,B. Houaytao,Orchids,0,2,0,0,4,0,0,6,33.3333333333333,0,0,66.6666666666667,0,0
609075,B. Houaytao,Rattan,0,0,0,0,1,0,0,1,0,0,0,100,0,0
609075,B. Houaytao,Shrubs,0,1,0,0,0,0,0,1,100,0,0,0,0,0
609075,B. Houaytao,Vines,0,3,0,0,0,0,0,3,100,0,0,0,0,0
609074,B. Xongtai,Bamboo,14620,1,2,0,2,0,0,5,20,40,0,40,0,0
609074,B. Xongtai,Trees,11956,8,0,0,4,0,0,12,66.6666666666667,0,0,33.3333333333333,0,0
609074,B. Xongtai,Orchids,7224,5,0,0,0,0,0,5,100,0,0,0,0,0
609074,B. Xongtai,Mushroom/Funghi,6276,12,0,0,2,0,0,14,85.7142857142857,0,0,14.2857142857143,0,0
609074,B. Xongtai,Hornet,5160,2,0,0,1,0,3,6,33.3333333333333,0,0,16.6666666666667,0,50
609074,B. Xongtai,Herbs,2752,6,2,0,1,0,2,11,54.5454545454545,18.1818181818182,0,9.09090909090909,0,18.1818181818182
609074,B. Xongtai,Bees,2610,1,0,0,3,0,0,4,25,0,0,75,0,0
609074,B. Xongtai,Tree/Shrub,1720,4,0,0,2,0,0,6,66.6666666666667,0,0,33.3333333333333,0,0
609074,B. Xongtai,Palm,616,2,0,0,0,0,0,2,100,0,0,0,0,0
609074,B. Xongtai,Vines,444,5,0,0,1,0,2,8,62.5,0,0,12.5,0,25
609074,B. Xongtai,Shrubs,349,2,0,0,0,0,0,2,100,0,0,0,0,0
609074,B. Xongtai,,172,0,0,0,1,0,0,1,0,0,0,100,0,0
609074,B. Xongtai,Fern,172,1,1,0,0,0,0,2,50,50,0,0,0,0
609074,B. Xongtai,Peas,172,1,0,0,0,0,0,1,100,0,0,0,0,0
609074,B. Xongtai,Worms,20,1,0,0,0,0,0,1,100,0,0,0,0,0
609071,B. Nangiew,Mushroom/Funghi,5058,4,3,1,5,0,0,13,30.7692307692308,23.0769230769231,7.69230769230769,38.4615384615385,0,0
609071,B. Nangiew,Palm,2000,1,0,0,0,0,0,1,100,0,0,0,0,0
609071,B. Nangiew,Orchids,1850,3,1,0,0,0,0,4,75,25,0,0,0,0
609071,B. Nangiew,Trees,1417,6,1,0,2,0,0,9,66.6666666666667,11.1111111111111,0,22.2222222222222,0,0
609071,B. Nangiew,Tree/Shrub,1286,3,2,0,0,0,0,5,60,40,0,0,0,0
609071,B. Nangiew,Bamboo,780,0,1,1,0,0,0,2,0,50,50,0,0,0
609071,B. Nangiew,Herbs,580,2,1,0,0,0,0,3,66.6666666666667,33.3333333333333,0,0,0,0
609071,B. Nangiew,Fern,250,0,0,0,1,0,0,1,0,0,0,100,0,0
609071,B. Nangiew,Vines,153,2,0,0,2,0,0,4,50,0,0,50,0,0
609071,B. Nangiew,Peas,150,1,0,0,0,0,0,1,100,0,0,0,0,0
609071,B. Nangiew,Shrubs,120,2,0,0,0,0,0,2,100,0,0,0,0,0
609070,B. Houaykhanh,Herbs,10,1,0,0,0,0,0,1,100,0,0,0,0,0
609069,B. Nakhaeng,Bamboo,5940,1,2,0,2,0,0,5,20,40,0,40,0,0
609069,B. Nakhaeng,Mushroom/Funghi,1944,8,0,0,5,0,0,13,61.5384615384615,0,0,38.4615384615385,0,0
609069,B. Nakhaeng,Trees,1105,7,1,0,1,0,0,9,77.7777777777778,11.1111111111111,0,11.1111111111111,0,0
609069,B. Nakhaeng,Tree/Shrub,810,5,1,0,2,0,0,8,62.5,12.5,0,25,0,0
609069,B. Nakhaeng,Orchids,525,3,0,0,1,0,0,4,75,0,0,25,0,0
609069,B. Nakhaeng,Grass,270,0,0,0,1,0,0,1,0,0,0,100,0,0
609069,B. Nakhaeng,Herbs,270,0,1,0,4,0,0,5,0,20,0,80,0,0
609069,B. Nakhaeng,,162,0,0,0,1,0,0,1,0,0,0,100,0,0
609069,B. Nakhaeng,Bees,0,3,0,0,0,0,0,3,100,0,0,0,0,0
609069,B. Nakhaeng,Fern,0,0,0,0,1,0,0,1,0,0,0,100,0,0
609069,B. Nakhaeng,Hornet,0,2,1,0,1,0,0,4,50,25,0,25,0,0
609069,B. Nakhaeng,Legume,0,1,0,0,0,0,0,1,100,0,0,0,0,0
609069,B. Nakhaeng,Liana,0,1,0,0,0,0,0,1,100,0,0,0,0,0
609069,B. Nakhaeng,Palm,0,1,0,0,0,0,0,1,100,0,0,0,0,0
609069,B. Nakhaeng,Peas,0,1,0,0,0,0,0,1,100,0,0,0,0,0
609069,B. Nakhaeng,Shrubs,0,1,0,0,0,0,0,1,100,0,0,0,0,0
609069,B. Nakhaeng,Vines,0,3,1,0,3,0,0,7,42.8571428571429,14.2857142857143,0,42.8571428571429,0,0
609068,B. Nakeua,Mushroom/Funghi,1680,12,0,2,6,0,2,22,54.5454545454545,0,9.09090909090909,27.2727272727273,0,9.09090909090909
609068,B. Nakeua,,80,1,0,0,0,0,2,3,33.3333333333333,0,0,0,0,66.6666666666667
609067,B. Pakleun,Trees,11270,10,0,0,8,0,0,18,55.5555555555556,0,0,44.4444444444444,0,0
609067,B. Pakleun,Mushroom/Funghi,8370,19,0,1,8,0,1,29,65.5172413793103,0,3.44827586206897,27.5862068965517,0,3.44827586206897
609067,B. Pakleun,,2520,3,0,0,4,0,0,7,42.8571428571429,0,0,57.1428571428571,0,0
609067,B. Pakleun,Bamboo,1560,0,0,3,0,0,0,3,0,0,100,0,0,0
609067,B. Pakleun,Tree/Shrub,1150,3,0,0,1,0,0,4,75,0,0,25,0,0
