"","Vil_Code","PCODE","Pname","DCODE","Dname","KCODE","Kname","Vil_Name","SciName","Taxonomy","sell","use","food","medicine","CHECK","Qty_sell","Qty_use","Qty_food","Qty_med","Inc_sell","Inc_use","Inc_food","Inc_medicine","No_HH","Qty_p_HH","Qty","PPU_LAK","PPU_USD","Income_USD","Time_Travel","Status_en","Status_rel","Status_abs","Reason_en","Forest","Riparian","bamboo","bush_fallow","upland_field","others","CHECK_2","Qty_For","Qty_Rip","Qty_Bam","Qty_Bfa","Qty_UpF","Qty_Oth","Inc_For","Inc_Rip","Inc_Bam","Inc_Bfa","Inc_UpF","Inc_Oth","For_sell_inc","For_use_inc","For_food_inc","For_med_inc","Rip_sell_inc","Rip_use_inc","Rip_food_inc","Rip_med_inc","bam_sell_inc","Bam_use_inc","Bam_food_inc","Bam_med_inc","Bfa_sell_inc","Bfa_use_inc","Bfa_food_inc","Bfa_med_inc","UpF_sell_inc","UpF_use_inc","UpF_food_inc","UpF_med_inc","Oth_sell_inc","Oth_use_inc","Oth_food_inc","Oth_med_inc"
"9863",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Piper sarmentosum","Vine",0,0,1,0,1,0,0,880,0,0,0,0,0,110,8,880,0,0,0,"1",NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9864",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Clitocybe odora","Mushroom/Funghi",0,0,1,0,1,0,0,330,0,0,0,0,0,110,3,330,0,0,0,"30",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9865",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Auricularia polytricha","Mushroom/Funghi",1,0,1,0,2,330,0,330,0,165,0,165,0,110,6,660,4000,0.5,330,"30",NA,80,80,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9866",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Auricularia polytricha","Mushroom/Funghi",0,0,1,0,1,0,0,440,0,0,0,0,0,110,4,440,0,0,0,"30",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9867",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Passiflora foetida","Vine",0,0,1,0,1,0,0,330,0,0,0,0,0,110,3,330,0,0,0,"1",NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9868",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Lactarius flavidulus","Mushroom/Funghi",0,0,1,0,1,0,0,660,0,0,0,0,0,110,6,660,0,0,0,"30",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9869",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Lentinus squarrosulus","Mushroom/Funghi",1,0,1,0,2,385,0,385,0,192.5,0,192.5,0,110,7,770,4000,0.5,385,"30",NA,80,80,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9870",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Tinospora sinensis","Vine",0,0,0,1,1,0,0,0,440,0,0,0,0,110,4,440,0,0,0,"1",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9871",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Ficus racemosa","Tree/Shrub",0,0,1,0,1,0,0,440,0,0,0,0,0,110,4,440,0,0,0,"1",NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9872",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Momordica charantia","Herb",0,0,1,0,1,0,0,330,0,0,0,0,0,110,3,330,0,0,0,"1",NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9873",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Dioscorea sp.","Herb (bulbiferous)",0,0,1,0,1,0,0,440,0,0,0,0,0,110,4,440,0,0,0,"1",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9874",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Ficus racemosa","Tree/Shrub",0,0,1,0,1,0,0,440,0,0,0,0,0,110,4,440,0,0,0,"1",NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9875",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Oroxylum indicum","Tree",0,0,1,0,1,0,0,550,0,0,0,0,0,110,5,550,0,0,0,"30",NA,70,70,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9876",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Ficus racemosa","Tree/Shrub",0,0,1,0,1,0,0,880,0,0,0,0,0,110,8,880,0,0,0,"1",NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9877",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Ficus rumphii","Tree/Shrub",0,0,1,0,1,0,0,1100,0,0,0,0,0,110,10,1100,0,0,0,"1",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9878",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Crassocephalum crepidioides","Herb",0,0,1,0,1,0,0,440,0,0,0,0,0,110,4,440,0,0,0,"1",NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9879",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Strychnos nux-blanda","Tree/Shrub",0,0,1,0,1,0,0,440,0,0,0,0,0,110,4,440,0,0,0,"30",NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9880",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Lentinus polychrous","Mushroom/Funghi",1,0,1,0,2,330,0,330,0,165,0,165,0,110,6,660,4000,0.5,330,"30",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9881",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Nephelium hypoleucum","Tree",0,0,1,0,1,0,0,1100,0,0,0,0,0,110,10,1100,0,0,0,"30",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9882",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Terminalia chebula","Tree",0,0,1,0,1,0,0,220,0,0,0,0,0,110,2,220,0,0,0,"1",NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9883",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Psidium guajava","Shrub",0,0,1,0,1,0,0,1100,0,0,0,0,0,110,10,1100,0,0,0,"30",NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9884",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Syzygium antisepticum","Tree/Shrub",1,0,1,0,2,110,0,110,0,55,0,55,0,110,2,220,4000,0.5,110,"1",NA,80,80,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9885",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang",NA,"",0,0,1,0,1,0,0,440,0,0,0,0,0,110,4,440,0,0,0,"1",NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9886",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Careya arborea","Tree/Shrub",0,0,1,0,1,0,0,550,0,0,0,0,0,110,5,550,0,0,0,"1",NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9887",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Dendrocalamus sciens","Bamboo",0,0,1,0,1,0,0,2200,0,0,0,0,0,110,20,2200,0,0,0,"1",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9888",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Termitomyces indicus","Mushroom/Funghi",1,0,1,0,2,220,0,220,0,275,0,275,0,110,4,440,10000,1.25,550,"30",NA,80,80,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9889",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Urceola rosea","Liana",0,1,1,1,3,0,183.3,183.3,183.3,0,0,0,0,110,5,550,0,0,0,"1",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9890",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Lasia spinosa","Herb",0,0,1,0,1,0,0,770,0,0,0,0,0,110,7,770,0,0,0,"1",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9891",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang",NA,"",0,1,0,0,1,0,2200,0,0,0,0,0,0,110,20,2200,0,0,0,"1",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9892",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang",NA,"",0,0,1,0,1,0,0,440,0,0,0,0,0,110,4,440,0,0,0,"30",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9893",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Calamus sp.","Pea",0,1,0,0,1,0,770,0,0,0,0,0,0,110,7,770,0,0,0,"1",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9894",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Dioscorea sp.","Herb (bulbiferous)",0,0,1,0,1,0,0,440,0,0,0,0,0,110,4,440,0,0,0,"1",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9895",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Barringtonia macrostachya","Tree/Shrub",0,0,1,0,1,0,0,330,0,0,0,0,0,110,3,330,0,0,0,"1",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9896",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Crateva religiosa","Tree",0,0,1,0,1,0,0,330,0,0,0,0,0,110,3,330,0,0,0,"1",NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9897",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Sagittaria trifolia","Aquatic herb",0,0,1,0,1,0,0,330,0,0,0,0,0,110,3,330,0,0,0,"1",NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9898",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Houttuynia cordata","Herb",0,0,1,0,1,0,0,440,0,0,0,0,0,110,4,440,0,0,0,"30",NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9899",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang",NA,"",0,0,1,0,1,0,0,770,0,0,0,0,0,110,7,770,0,0,0,"1",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9900",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Lepisanthes rubiginosa","Tree/Shrub",0,0,1,0,1,0,0,440,0,0,0,0,0,110,4,440,0,0,0,"1",NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9901",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Vietnamosasa ciliata","Bamboo",1,0,1,0,2,1430,0,1430,0,357.5,0,357.5,0,110,26,2860,2000,0.25,715,"30",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9902",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Spilanthes acmella","Herb",0,0,1,0,1,0,0,440,0,0,0,0,0,110,4,440,0,0,0,"30",NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9903",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang",NA,"",0,0,1,0,1,0,0,440,0,0,0,0,0,110,4,440,0,0,0,"1",NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9904",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Irvingia malayana","Tree/Fruit",0,0,1,0,1,0,0,880,0,0,0,0,0,110,8,880,0,0,0,"30",NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9905",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang",NA,"",0,0,1,0,1,0,0,1100,0,0,0,0,0,110,10,1100,0,0,0,"1",NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9906",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Gigantochloa albociliata","Bamboo",1,0,1,0,2,1375,0,1375,0,343.75,0,343.75,0,110,25,2750,2000,0.25,687.5,"1",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9907",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang",NA,"",0,1,0,0,1,0,1100,0,0,0,0,0,0,110,10,1100,0,0,0,"1",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9908",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Diplazium esculentum","Fern",0,0,1,0,1,0,0,440,0,0,0,0,0,110,4,440,0,0,0,"1",NA,80,80,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9909",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang",NA,"",0,0,1,0,1,0,0,550,0,0,0,0,0,110,5,550,0,0,0,"1",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9910",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Mangifera sp.","Tree",0,0,1,0,1,0,0,1100,0,0,0,0,0,110,10,1100,0,0,0,"1",NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9911",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Tiliacora triandra","Vine",0,0,1,0,1,0,0,330,0,0,0,0,0,110,3,330,0,0,0,"1",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9912",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang",NA,"",0,1,0,0,1,0,1100,0,0,0,0,0,0,110,10,1100,0,0,0,"1",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9913",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Ganoderma lucidum","Mushroom/Funghi",0,0,1,1,2,0,0,275,275,0,0,0,0,110,5,550,0,0,0,"30",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9914",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Marsilea crenata","Aquatic fern",0,0,1,0,1,0,0,330,0,0,0,0,0,110,3,330,0,0,0,"1",NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9915",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang",NA,"",0,0,1,0,1,0,0,440,0,0,0,0,0,110,4,440,0,0,0,"30",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9916",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Livistona saribus","Palm",0,0,1,0,1,0,0,440,0,0,0,0,0,110,4,440,0,0,0,"30",NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9917",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Melientha suavis","Tree",0,0,1,0,1,0,0,330,0,0,0,0,0,110,3,330,0,0,0,"1",NA,80,80,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9918",1501043,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Vatxang","Amanita citrine","Mushroom/Funghi",1,0,1,0,2,440,0,440,0,220,0,220,0,110,8,880,4000,0.5,440,"30",NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9919",1501044,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Namthiengmai","Astraeus hygrometricus","Mushroom/Funghi",1,0,1,0,2,290,0,290,0,1812.5,0,1812.5,0,116,5,580,50000,6.25,3625,"30",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9920",1501044,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Namthiengmai","Piper sarmentosum","Vine",0,0,1,0,1,0,0,348,0,0,0,0,0,116,3,348,0,0,0,"30",NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9921",1501044,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Namthiengmai","Clavaria sp.","Mushroom/Funghi",0,0,1,0,1,0,0,348,0,0,0,0,0,116,3,348,0,0,0,"30",NA,20,20,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9922",1501044,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Namthiengmai","Dioscorea sp.","Herb (bulbiferous)",0,0,1,0,1,0,0,580,0,0,0,0,0,116,5,580,0,0,0,"1",NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9923",1501044,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Namthiengmai","Ficus vasculosa","Tree/Shrub",0,0,1,0,1,0,0,580,0,0,0,0,0,116,5,580,0,0,0,"1",NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9924",1501044,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Namthiengmai","Baccaurea ramiflora","Tree/Shrub",0,0,1,0,1,0,0,348,0,0,0,0,0,116,3,348,0,0,0,"3",NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9925",1501044,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Namthiengmai","Boletus colossus","Mushroom/Funghi",0,0,1,0,1,0,0,348,0,0,0,0,0,116,3,348,0,0,0,"30",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9926",1501044,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Namthiengmai","Antidesma acidum","Tree/Shrub",0,0,1,0,1,0,0,348,0,0,0,0,0,116,3,348,0,0,0,"1",NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9927",1501044,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Namthiengmai","Lentinus polychrous","Mushroom/Funghi",1,0,1,0,2,290,0,290,0,543.75,0,543.75,0,116,5,580,15000,1.875,1087.5,"30",NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9928",1501044,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Namthiengmai","Lasia spinosa","Herb",0,0,1,0,1,0,0,580,0,0,0,0,0,116,5,580,0,0,0,"30",NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9929",1501044,15,"Xekong",1501,"Lamam",150104,"GaxangGhang","B. Namthiengmai","Ficus racemosa","Tree/Shrub",0,0,1,0,1,0,0,348,0,0,0,0,0,116,3,348,0,0,0,"30",NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
