ID,Scientific_Name_Cleaned,Scientific_Genus,Scientific_Genus_GB,Vil_Code,sell,use,food,medicine,CHECK,Qty_sell,Qty_use,Qty_food,Qty_med,Inc_sell,Inc_use,Inc_food,Inc_medicine,No_HH,Unit,Qty_p_HH,Qty,PPU_LAK,PPU_USD,Income_USD,Time_Travel,Status_en,Status_rel,Status_abs,Reason_en,Forest,Riparian,bamboo,bush_fallow,upland_field,others,CHECK_2,Qty_For,Qty_Rip,Qty_Bam,Qty_Bfa,Qty_UpF,Qty_Oth,Inc_For,Inc_Rip,Inc_Bam,Inc_Bfa,Inc_UpF,Inc_Oth,For_sell_inc,For_use_inc,For_food_inc,For_med_inc,Rip_sell_inc,Rip_use_inc,Rip_food_inc,Rip_med_inc,bam_sell_inc,Bam_use_inc,Bam_food_inc,Bam_med_inc,Bfa_sell_inc,Bfa_use_inc,Bfa_food_inc,Bfa_med_inc,UpF_sell_inc,UpF_use_inc,UpF_food_inc,UpF_med_inc,Oth_sell_inc,Oth_use_inc,Oth_food_inc,Oth_med_inc
1212,Tinospora sinensis,Tinospora,Vines,609015,0,1,0,0,1,0,1,0,0,0,0,0,0,1,????,1,1,0,0,0,10,Stable,0,0,NA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,Tinospora sinensis,Tinospora,Vines,609026,0,1,0,1,2,0,38,0,38,0,0,0,0,38,????,2,76,0,0,0,30,Increase,20,20,NA,0,0,0,1,0,0,1,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Tinospora sinensis,Tinospora,Vines,609040,0,0,0,1,1,0,0,0,5,0,0,0,0,10,????,0.5,5,0,0,0,20,Stable,0,0,NA,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,Tinospora sinensis,Tinospora,Vines,609044,0,0,0,1,1,0,0,0,8,0,0,0,0,4,????,2,8,0,0,0,50,Increase,20,20,NA,1,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,Tinospora sinensis,Tinospora,Vines,609046,0,0,0,1,1,0,0,0,15,0,0,0,0,5,????,3,15,0,0,0,10,Stable,0,0,NA,0,0,0,0,0,1,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,Tinospora sinensis,Tinospora,Vines,609047,0,0,0,1,1,0,0,0,250,0,0,0,93.75,5,????,50,250,3000,0.375,93.75,10,Stable,0,0,NA,1,0,0,1,0,0,2,125,0,0,125,0,0,46.9,0,0,46.9,0,0,0,0,0,46.9,0,0,0,0,0,0,0,0,0,0,0,46.9,0,0,0,0,0,0,0,0
2560,Tinospora sinensis,Tinospora,Vines,609051,0,0,0,1,1,0,0,0,150,0,0,0,9.375,5,????,30,150,500,0.0625,9.375,60,Stable,0,0,NA,1,0,0,0,0,0,1,150,0,0,0,0,0,9.4,0,0,0,0,0,0,0,0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2693,Tinospora sinensis,Tinospora,Vines,609056,1,0,1,1,3,24,0,24,24,3,0,3,3,72,????,1,72,1000,0.125,9,30,Stable,0,0,NA,1,0,0,0,0,0,1,72,0,0,0,0,0,9,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2899,Tinospora sinensis,Tinospora,Vines,609061,0,1,1,1,3,0,33.3,33.3,33.3,0,0,0,0,50,????,2,100,0,0,0,35,Decrease,50,-50,NA,1,1,0,0,0,0,2,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2953,Tinospora sinensis,Tinospora,Vines,609064,0,0,1,1,2,0,0,25,25,0,0,0,0,10,????,5,50,0,0,0,60,Stable,0,0,NA,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3208,Tinospora sinensis,Tinospora,Vines,609069,0,0,0,1,1,0,0,0,0,0,0,0,0,10,NA,0,0,0,0,0,30,Stable,0,0,NA,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,Tinospora sinensis,Tinospora,Vines,609071,0,0,1,1,2,0,0,1.5,1.5,0,0,0,0,3,????,1,3,0,0,0,0,NA,,NA,NA,1,0,0,1,0,0,2,1.5,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3327,Tinospora sinensis,Tinospora,Vines,609074,0,0,1,1,2,0,0,25,25,0,0,0,0,50,????,1,50,0,0,0,120,Stable,0,0,NA,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3505,Tinospora sinensis,Tinospora,Vines,609078,0,0,0,1,1,0,0,0,15,0,0,0,0,15,????,1,15,0,0,0,5,Decrease,50,-50,NA,1,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3550,Tinospora sinensis,Tinospora,Vines,609080,0,0,0,0,0,0,0,0,0,0,0,0,0,10,????,1,10,0,0,0,20,Stable,0,0,NA,1,0,0,1,0,0,2,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944,Tinospora sinensis,Tinospora,Vines,609092,1,0,1,1,3,10,0,10,10,2.5,0,2.5,2.5,1,????,30,30,2000,0.25,7.5,60,Stable,0,0,NA,1,0,0,0,0,0,1,30,0,0,0,0,0,7.5,0,0,0,0,0,2.5,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391,Tinospora sinensis,Tinospora,Vines,906001,0,0,0,1,1,0,0,0,170,0,0,0,0,170,????,1,170,0,0,0,60,Decrease,30,-30,NA,1,0,0,0,0,0,1,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4425,Tinospora sinensis,Tinospora,Vines,906002,0,0,0,1,1,0,0,0,123,0,0,0,0,111,????,1.5,123,0,0,0,25,Decrease,10,-10,use too much,1,0,0,0,0,0,1,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4610,Tinospora sinensis,Tinospora,Vines,906003,0,0,1,1,2,0,0,80,80,0,0,0,0,80,????,2,160,0,0,0,30,Increase,,NA,NA,1,0,0,0,0,0,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4838,Tinospora sinensis,Tinospora,Vines,906006,0,0,0,1,1,0,0,0,270,0,0,0,0,90,????,3,270,0,0,0,60,Decrease,10,-10,die,1,0,0,0,0,0,1,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4949,Tinospora sinensis,Tinospora,Vines,906007,0,0,0,1,1,0,0,0,36.5,0,0,0,0,73,????,0.5,36.5,0,0,0,60,Stable,0,0,NA,1,0,0,0,0,0,1,36.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5010,Tinospora sinensis,Tinospora,Vines,906008,0,0,0,1,1,0,0,0,210,0,0,0,0,70,????,3,210,0,0,0,10,Stable,0,0,NA,1,0,0,0,0,0,1,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5139,Tinospora sinensis,Tinospora,Vines,906009,0,0,1,1,2,0,0,45,45,0,0,0,0,90,????,1,90,0,0,0,60,Stable,0,0,NA,1,0,0,0,0,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5256,Tinospora sinensis,Tinospora,Vines,906011,0,0,0,1,1,0,0,0,216,0,0,0,0,108,????,2,216,0,0,0,0,Stable,0,0,NA,1,0,0,0,0,0,1,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5405,Tinospora sinensis,Tinospora,Vines,906030,1,1,0,0,2,207.5,207.5,0,0,51.875,51.875,0,0,83,????,5,415,2000,0.25,103.75,0,Stable,0,0,NA,1,0,0,0,0,0,1,415,0,0,0,0,0,103.8,0,0,0,0,0,51.9,51.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5463,Tinospora sinensis,Tinospora,Vines,906038,0,1,1,1,3,0,7.5,7.5,7.5,0,0,0,0,63,????,0.5,22.5,0,0,0,30,Decrease,10,-10,NA,1,0,0,0,0,0,1,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5741,Tinospora sinensis,Tinospora,Vines,605054,1,0,0,0,1,600,0,0,0,1875,0,0,0,20,????,30,600,25000,3.125,1875,30,Increase,40,40,NA,1,0,0,0,0,0,1,600,0,0,0,0,0,1875,0,0,0,0,0,1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5899,Tinospora sinensis,Tinospora,Vines,603021,0,0,0,1,1,0,0,0,0,0,0,0,0,20,????,1,0,0,0,0,10,Increase,20,20,use too much,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5984,Tinospora sinensis,Tinospora,Vines,611058,0,0,0,1,1,0,0,0,0,0,0,0,0,,????,0,0,0,0,0,60,Increase,30,30,increase fast,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7667,Tinospora sinensis,Tinospora,Vines,605092,0,0,1,0,1,0,0,280,0,0,0,0,0,35,????,8,280,0,0,0,15,Stable,,NA,NA,1,0,0,0,0,0,1,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8142,Tinospora sinensis,Tinospora,Vines,904042,0,0,0,1,1,0,0,0,18,0,0,0,0,36,kg,0.5,18,0,0,0,30,NA,,NA,NA,1,0,0,1,0,0,2,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9124,Tinospora sinensis,Tinospora,Vines,207002,1,0,0,1,2,4.5,0,0,4.5,0,0,0,0,3,kg,3,9,0,0,0,30,NA,50,50,NA,1,0,0,1,1,0,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9176,Tinospora sinensis,Tinospora,Vines,207003,0,0,0,1,1,0,0,0,25,0,0,0,0,5,kg,5,25,0,0,0,60,NA,30,30,NA,1,0,0,1,1,0,3,8.3,0,0,8.3,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9282,Tinospora sinensis,Tinospora,Vines,207001,1,0,0,0,1,9,0,0,0,5.625,0,0,0,3,kg,3,9,5000,0.625,5.625,30,NA,50,50,NA,1,0,0,0,0,0,1,9,0,0,0,0,0,5.6,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9302,Tinospora sinensis,Tinospora,Vines,207008,0,0,0,0,0,0,0,0,0,0,0,0,0,30,kg,5,150,0,0,0,60,NA,30,30,NA,1,0,0,0,0,0,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9573,Tinospora sinensis,Tinospora,Vines,605056,1,0,0,1,2,111,0,0,111,27.75,0,0,27.75,74,kg,3,222,2000,0.25,55.5,10,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10214,Tinospora sinensis,Tinospora,Vines,1501016,0,0,0,1,1,0,0,0,120,0,0,0,0,40,?????,3,120,0,0,0,60,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10273,Tinospora sinensis,Tinospora,Vines,1501017,0,0,0,1,1,0,0,0,85,0,0,0,0,85,????,1,85,0,0,0,4,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10347,Tinospora sinensis,Tinospora,Vines,1501043,0,0,0,1,1,0,0,0,440,0,0,0,0,110,?????,4,440,0,0,0,1,NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10418,Tinospora sinensis,Tinospora,Vines,1501044,0,0,0,1,1,0,0,0,30,0,0,0,0,10,?????,3,30,0,0,0,30,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11125,Tinospora sinensis,Tinospora,Vines,1309013,0,0,0,1,1,0,0,0,20,0,0,0,12.5,4,kg,5,20,5000,0.625,12.5,20,NA,80,80,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,Tiliacora triandra,Tiliacora,Vines,609007,0,0,1,1,2,0,0,0,0,0,0,0,0,92,NA,0,0,0,0,0,60,Stable,0,0,NA,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2231,Tiliacora triandra,Tiliacora,Vines,609043,0,0,1,0,1,0,0,0,0,0,0,0,0,71,NA,0,0,0,0,0,60,Stable,0,0,NA,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2757,Tiliacora triandra,Tiliacora,Vines,609058,0,0,1,0,1,0,0,0,0,0,0,0,0,75,NA,0,0,0,0,0,20,Stable,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2797,Tiliacora triandra,Tiliacora,Vines,609059,0,0,1,0,1,0,0,0,0,0,0,0,0,77,????,0,0,0,0,0,30,Stable,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3203,Tiliacora triandra,Tiliacora,Vines,609069,0,0,1,1,2,0,0,0,0,0,0,0,0,54,NA,0,0,0,0,0,15,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3273,Tiliacora triandra,Tiliacora,Vines,609074,0,0,1,0,1,0,0,172,0,0,0,0,0,172,????,1,172,0,0,0,0,NA,,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3556,Tiliacora triandra,Tiliacora,Vines,609080,0,0,1,0,1,0,0,92,0,0,0,0,0,92,????,1,92,0,0,0,30,Stable,0,0,NA,1,0,0,1,0,0,2,46,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6136,Tiliacora triandra,Tiliacora,Vines,612998,0,0,1,0,1,0,0,26,0,0,0,0,0,13,????,2,26,0,0,0,120,Stable,,NA,NA,0,0,0,1,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7691,Tiliacora triandra,Tiliacora,Vines,1702018,1,0,1,0,2,3360,0,3360,0,8400,0,8400,0,168,????,40,6720,20000,2.5,16800,60,Increase,60,60,NA,1,0,1,0,0,0,2,3360,0,3360,0,0,0,8400,0,8400,0,0,0,4200,0,4200,0,0,0,0,0,4200,0,4200,0,0,0,0,0,0,0,0,0,0,0,0,0
10158,Tiliacora triandra,Tiliacora,Vines,1501016,0,0,1,0,1,0,0,212,0,0,0,0,0,53,????,4,212,0,0,0,60,NA,70,70,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10306,Tiliacora triandra,Tiliacora,Vines,1501043,0,0,1,0,1,0,0,330,0,0,0,0,0,110,????,3,330,0,0,0,1,NA,60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102,Tiliacora triandra,Tiliacora,Vines,1309013,1,0,1,0,2,1250,0,1250,0,781.25,0,781.25,0,50,kg,50,2500,5000,0.625,1562.5,20,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11127,Tiliacora triandra,Tiliacora,Vines,1309112,1,0,1,0,2,10000,0,10000,0,31250,0,31250,0,200,kg,100,20000,25000,3.125,62500,20,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11233,Tiliacora triandra,Tiliacora,Vines,1309091,1,0,1,0,2,160,0,160,0,80,0,80,0,32,kg,10,320,4000,0.5,160,20,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,Thunbergia grandiflora,Thunbergia,Vines,608037,0,0,1,0,1,0,0,10,0,0,0,0,0,10,????,1,10,0,0,0,0,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,Thunbergia grandiflora,Thunbergia,Vines,608039,0,0,0,1,1,0,0,0,20,0,0,0,0,40,????,1,20,0,0,0,0,Stable,0,0,NA,1,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,Thunbergia grandiflora,Thunbergia,Vines,609014,0,0,1,0,1,0,0,68,0,0,0,0,0,34,????,2,68,0,0,0,5,Increase,20,20,NA,0,0,0,1,0,0,1,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2948,Thunbergia grandiflora,Thunbergia,Vines,609064,0,0,1,0,1,0,0,5,0,0,0,0,0,5,????,1,5,0,0,0,20,Increase,20,20,NA,0,0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3049,Thunbergia grandiflora,Thunbergia,Vines,609066,0,0,1,0,1,0,0,330,0,0,0,0,0,66,????,5,330,0,0,0,20,Stable,0,0,not change,0,1,0,1,0,0,2,0,165,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4219,Thunbergia grandiflora,Thunbergia,Vines,609098,0,0,1,0,1,0,0,1.5,0,0,0,0,0,5,????,0.3,1.5,0,0,0,5,Stable,0,0,NA,0,1,0,1,0,0,2,0,0.8,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5920,Thunbergia grandiflora,Thunbergia,Vines,603021,0,1,1,1,3,0,0,0,0,0,0,0,0,20,????,1,0,0,0,0,5,Increase,20,20,use too much,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Stemona cochinchinensis,Stemona,Vines,608011,1,0,0,0,1,3550,0,0,0,4881.25,0,0,0,71,????,50,3550,11000,1.375,4881.25,0,Decrease,100,-100,NA,0,1,0,0,0,0,1,0,3550,0,0,0,0,0,4881.3,0,0,0,0,0,0,0,0,4881.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Stemona cochinchinensis,Stemona,Vines,608012,1,0,0,0,1,860,0,0,0,645,0,0,0,86,????,10,860,6000,0.75,645,0,Decrease,50,-50,NA,0,0,0,1,0,0,1,0,0,0,860,0,0,0,0,0,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,0,0,0,0,0,0,0,0,0,0,0
110,Stemona cochinchinensis,Stemona,Vines,608012,1,0,0,0,1,860,0,0,0,537.5,0,0,0,86,????,10,860,5000,0.625,537.5,0,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,860,0,0,0,0,0,537.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537.5,0,0,0,0,0,0,0,0,0,0,0
171,Stemona cochinchinensis,Stemona,Vines,608013,1,0,0,1,2,250,0,0,250,62.5,0,0,62.5,100,????,5,500,2000,0.25,125,30,Stable,0,0,NA,1,0,0,1,0,0,2,250,0,0,250,0,0,62.5,0,0,62.5,0,0,31.25,0,0,31.25,0,0,0,0,0,0,0,0,31.25,0,0,31.25,0,0,0,0,0,0,0,0
187,Stemona cochinchinensis,Stemona,Vines,608013,1,0,1,0,2,5425,0,5425,0,10171.875,0,10171.875,0,217,????,50,10850,15000,1.875,20343.75,30,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,10850,0,0,0,0,0,20343.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10171.9,0,10171.9,0,0,0,0,0,0,0,0,0
279,Stemona cochinchinensis,Stemona,Vines,608037,1,0,0,0,1,140,0,0,0,87.5,0,0,0,35,????,4,140,5000,0.625,87.5,0,Decrease,80,-80,sale a lot,1,0,0,0,0,0,1,140,0,0,0,0,0,87.5,0,0,0,0,0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,Stemona cochinchinensis,Stemona,Vines,608038,1,0,0,0,1,3200,0,0,0,800,0,0,0,80,????,40,3200,2000,0.25,800,0,Decrease,, ,too much excavation,1,0,0,0,0,0,1,3200,0,0,0,0,0,800,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,Stemona cochinchinensis,Stemona,Vines,608039,1,0,0,0,1,1000,0,0,0,1250,0,0,0,50,????,20,1000,10000,1.25,1250,0,Decrease,60,-60,too much excavation,0,0,0,1,0,0,1,0,0,0,1000,0,0,0,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,0,0,0,0,0,0,0,0,0
493,Stemona cochinchinensis,Stemona,Vines,608040,1,0,0,0,1,1200,0,0,0,750,0,0,0,60,????,20,1200,5000,0.625,750,0,Stable,0,0,NA,1,0,0,0,0,0,1,1200,0,0,0,0,0,750,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,Stemona cochinchinensis,Stemona,Vines,608045,1,0,0,0,1,300,0,0,0,187.5,0,0,0,60,????,5,300,5000,0.625,187.5,0,Decrease,60,-60,sale a lot,1,0,0,0,0,0,1,300,0,0,0,0,0,187.5,0,0,0,0,0,187.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,Stemona cochinchinensis,Stemona,Vines,608053,1,0,0,1,2,52500,0,0,52500,65625,0,0,65625,210,????,500,105000,10000,1.25,131250,0,Stable,0,0,NA,1,0,0,0,0,0,1,105000,0,0,0,0,0,131250,0,0,0,0,0,65625,0,0,65625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,Stemona cochinchinensis,Stemona,Vines,608061,1,0,0,0,1,105,0,0,0,91.875,0,0,0,15,????,7,105,7000,0.875,91.875,0,Decrease,60,-60,incorrect excavation,0,0,0,1,0,0,1,0,0,0,105,0,0,0,0,0,91.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.9,0,0,0,0,0,0,0,0,0,0,0
571,Stemona cochinchinensis,Stemona,Vines,608061,1,0,0,0,1,860,0,0,0,645,0,0,0,86,????,10,860,6000,0.75,645,0,Decrease,50,-50,NA,0,0,0,1,0,0,1,0,0,0,860,0,0,0,0,0,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,0,0,0,0,0,0,0,0,0,0,0
623,Stemona cochinchinensis,Stemona,Vines,608063,1,0,1,0,2,750,0,750,0,1406.25,0,1406.25,0,50,????,30,1500,15000,1.875,2812.5,75,Stable,0,0,NA,1,0,0,0,0,0,1,1500,0,0,0,0,0,2812.5,0,0,0,0,0,1406.25,0,1406.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,Stemona cochinchinensis,Stemona,Vines,608064,1,0,0,0,1,261,0,0,0,261,0,0,0,87,????,10,261,8000,1,261,0,Decrease,40,-40,NA,0,0,0,1,0,0,1,0,0,0,261,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0
694,Stemona cochinchinensis,Stemona,Vines,608075,1,0,0,0,1,390,0,0,0,390,0,0,0,78,????,5,390,8000,1,390,0,Decrease,80,-80,incorrect excavation,1,0,0,1,0,0,2,195,0,0,195,0,0,195,0,0,195,0,0,195,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0
